time_index,acceleration_z,servos_1,servos_6,position_y,airspeed_0,axis_rate_roll,acceleration_y,tx_controls_2,position_z,velocity_y,tx_controls_0,servos_2,attitude_pitch,wind_x,mode_0,acceleration_x,wind_y,tx_controls_6,servos_3,time_actual,servos_0,velocity_z,servos_5,tx_controls_3,tx_controls_5,axis_rate_yaw,servos_7,attitude_roll,velocity_x,servos_4,mode_2,altitude_baro,axis_rate_pitch,position_x,time_flight,tx_controls_4,attitude_yaw,tx_controls_1,mode_1,tx_controls_7,current_0,current_1,magnetometer_0,rpm_1,global_position_latitude,airspeed_1,magnetometer_2,battery_1,rpm_0,current_2,magnetometer_1,current_3,battery_0,altitude_gps,gps_sat_count_0,global_position_longitude
0.0,-9.66003131866455,0.0,0.0,,0.0,8.542290550848122e-06,-0.07858548313379288,1492.0,,,1067.0,0.0,,,0.0,1.3137743473052979,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,-3.995459379301497e-06,0.0,,,0.0,0.0,-52.68035125732422,-4.321006399959083e-06,,4.961923,1418.0,,1570.0,0.0,1500.0,,,,,,,,,,,,,,,,
0.09992200000000029,-9.693004608154297,0.0,0.0,,0.0,1.4425703110660194e-05,-0.07548624277114868,1492.0,,,1067.0,0.0,,,0.0,1.3162375688552856,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,-1.9026962708099387e-06,0.0,,,0.0,0.0,-0.07435224205255508,-4.824605789593475e-06,,5.061845,1418.0,,1570.0,0.0,1500.0,,,,,,,,,,,,,,,,
0.2000510000000002,-9.704865455627441,0.0,0.0,,0.0,1.3211408974879822e-05,-0.06807708740234375,1492.0,,,1067.0,0.0,,,5.0,1.321496605873108,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,1.644276135145443e-05,0.0,,,0.0,1.0,-0.03186524659395218,-4.282225356001511e-06,,5.161974,1418.0,,1570.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.29999299999999973,-9.73055648803711,0.0,0.0,,0.0,1.2686256941459559e-05,-0.0798162892460823,1492.0,,,1067.0,0.0,,,5.0,1.3226609230041504,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,5.426162529385962e-07,0.0,,,0.0,1.0,-0.12215010821819305,-1.2749070986488093e-05,,5.261915999999999,1418.0,,1570.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.39993500000000015,-9.731179237365723,0.0,0.0,,0.0,-3.1372989350617217e-06,-0.08495469391345978,1492.0,,,1068.0,0.0,,,5.0,1.3200558423995972,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,6.591821496459199e-06,0.0,,,0.0,1.0,0.08231855183839798,-1.4506962114471488e-05,,5.361858,1418.0,,1569.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.5,-9.729808807373047,0.0,0.0,,0.0,-2.1747602001900332e-05,-0.09552726149559021,1491.0,,,1067.0,0.0,,,5.0,1.324181318283081,,1500.0,0.0,,0.0,,0.0,1603.0,1501.0,-1.1206232879818303e-05,0.0,,,0.0,1.0,0.03717612102627754,-6.321952731532388e-06,,5.461923,1417.0,,1570.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.6000139999999998,-9.716079711914062,0.0,0.0,,0.0,-2.3423858237399286e-05,-0.08493001759052277,1492.0,,,1068.0,0.0,,,5.0,1.323057770729065,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,-2.72104134229391e-06,0.0,,,0.0,1.0,-0.1009066104888916,1.092015924941761e-05,,5.5619369999999995,1418.0,,1569.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.7000630000000001,-9.713838577270508,0.0,0.0,,0.0,-1.2807479006718167e-05,-0.07798397541046143,1492.0,,,1068.0,0.0,,,5.0,1.3117420673370361,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,-6.133404941252173e-06,0.0,,,0.0,1.0,0.01593262329697609,1.2216216790972024e-06,,5.661986,1418.0,,1569.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.8000300000000005,-9.69355297088623,0.0,0.0,,0.0,-1.3780848821319231e-05,-0.0804935023188591,1492.0,,,1067.0,0.0,,,5.0,1.3226181268692017,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,-6.770311216986785e-06,0.0,,,0.0,1.0,-0.1009066104888916,1.3745101808503137e-05,,5.761953,1418.0,,1570.0,5.0,1500.0,,,,,,,,,,,,,,,,
0.9000510000000004,-9.70767879486084,0.0,0.0,,0.0,-2.2306674432368266e-05,-0.07168220728635788,1492.0,,,1067.0,0.0,,,5.0,1.3173155784606934,,1500.0,0.0,,0.0,,0.0,1602.0,1500.0,2.6493400381864744e-07,0.0,,,0.0,1.0,-0.005310874432325363,1.954712405744715e-06,,5.861974,1418.0,,1570.0,5.0,1500.0,,,,,,,,,,,,,,,,
