time_index,tx_controls_1,servos_1,tx_controls_4,tx_controls_3,position_z,tx_controls_2,altitude_gps,velocity_x,global_position_longitude,velocity_y,wind_x,altitude_baro,axis_rate_yaw,tx_controls_7,axis_rate_pitch,axis_rate_roll,servos_6,servos_0,servos_7,wind_y,velocity_z,servos_5,mode_0,acceleration_y,position_x,mode_2,tx_controls_0,airspeed_0,servos_3,acceleration_z,tx_controls_5,position_y,global_position_latitude,attitude_pitch,acceleration_x,rpm_0,time_actual,mode_1,magnetometer_1,servos_4,tx_controls_6,attitude_roll,time_flight,magnetometer_0,gps_sat_count_0,magnetometer_2,servos_2,attitude_yaw,rpm_1,battery_0,current_3,current_2,current_1,battery_1,airspeed_1,current_0
1.0000219999999942,1572.0,0.0,1418.0,1608.0,-0.6447264552116394,1494.0,7.01,-0.03084450215101242,-2.7913520999999997,-0.021743550896644592,0.0,0.7444193959236145,-0.0008726646259971648,1500.0,0.0,0.00017453292519943296,0.0,0.0,0.0,0.0,0.006111391820013523,0.0,5.0,-0.16093392670154572,0.0,1.0,1000.0,0.0,0.0,-9.750097274780273,1500.0,0.0,51.459406099999995,0.021642082724729686,1.096738576889038,750.0375137329102,36.693729999999995,5.0,-2.0,0.0,1500.0,0.06213372137099813,36.733309999999996,173.0,11.0,458.0,0.0,2.6090926988063234,-14.0,,,,,,,
1.0997050000000002,1572.0,0.0,1418.0,1607.0,-0.6510825753211975,1495.0,7.01,-0.03211335092782974,-2.7913520999999997,-0.02386041358113289,0.0,0.6419268250465393,-0.0010471975511965976,1500.0,0.0,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0028439979068934917,0.0,5.0,-0.21921128034591675,0.0,1.0,1000.0,0.0,0.0,-9.737648010253906,1500.0,0.0,51.459406099999995,0.021642082724729686,1.09013032913208,750.0750579833984,36.813544,5.0,-2.0,0.0,1500.0,0.06161012259539984,36.832993,173.0,11.0,458.0,0.0,2.61013989635752,-14.0,,,,,,,
1.1998389999999972,1571.0,0.0,1417.0,1608.0,-0.6552267670631409,1495.0,6.98,-0.029388347640633583,-2.7913514,-0.01829710230231285,0.0,0.5070682764053345,-0.0012217304763960308,1500.0,0.0,0.00034906585039886593,0.0,0.0,0.0,0.0,0.0013490929268300533,0.0,5.0,-0.17175884544849396,0.0,1.0,1001.0,0.0,0.0,-9.748394966125488,1500.0,0.0,51.4594056,0.021642082724729686,1.084460973739624,750.0750579833984,36.893588,5.0,-2.0,0.0,1500.0,0.061784655520599266,36.933127,173.0,11.0,458.0,0.0,2.6108380280583177,-14.0,,,,,,,
1.2996929999999978,1572.0,0.0,1418.0,1607.0,-0.6574393510818481,1495.0,6.98,-0.030123617500066757,-2.7913514,-0.01921517588198185,0.0,0.6338353157043457,-0.0013962634015954637,1500.0,0.0,0.0005235987755982988,0.0,0.0,0.0,0.0,7.853850547689945e-05,0.0,5.0,-0.23706556856632233,0.0,1.0,1000.0,0.0,0.0,-9.740385055541992,1500.0,0.0,51.4594056,0.021642082724729686,1.0893669128417969,750.0750579833984,37.013601,5.0,-2.0,0.0,1500.0,0.0614355896702004,37.032981,173.0,11.0,458.0,0.0,2.611885225609514,-14.0,,,,,,,
1.3998549999999952,1572.0,0.0,1418.0,1607.0,-0.6571030020713806,1495.0,6.93,-0.02680850401520729,-2.7913509999999997,-0.014199203811585903,0.0,0.6554127335548401,-0.0015707963267948964,1500.0,0.0,0.0005235987755982988,0.0,0.0,0.0,0.0,5.626027996186167e-05,0.0,5.0,-0.15398260951042175,0.0,1.0,1000.0,0.0,0.0,-9.739762306213379,1500.0,0.0,51.4594051,0.021642082724729686,1.083271861076355,750.0375137329102,37.09381,5.0,-2.0,0.0,1500.0,0.0614355896702004,37.133143,173.0,11.0,458.0,0.0,2.612583357310312,-14.0,,,,,,,
1.4996719999999968,1572.0,0.0,1417.0,1608.0,-0.6569162607192993,1494.0,6.93,-0.026678021997213364,-2.7913509999999997,-0.014705127105116844,0.0,0.7498137354850769,-0.0017453292519943296,1500.0,0.0,0.0006981317007977319,0.0,0.0,0.0,0.0,-0.00044935184996575117,0.0,5.0,-0.21397607028484344,0.0,1.0,1000.0,0.0,0.0,-9.74267292022705,1500.0,0.0,51.4594051,0.021642082724729686,1.0781837701797485,750.0750579833984,37.213577,5.0,-2.0,0.0,1500.0,0.061086523819801536,37.23296,173.0,11.0,458.0,0.0,2.613805087786708,-14.0,,,,,,,
1.600018999999996,1572.0,0.0,1417.0,1608.0,-0.6582255959510803,1494.0,6.88,-0.023500168696045876,-2.7913506999999997,-0.009990266524255276,0.0,0.7848769426345825,-0.0019198621771937625,1500.0,0.0,0.0008726646259971648,0.0,0.0,0.0,0.0,-0.0011066299630329013,0.0,5.0,-0.1534186452627182,0.0,1.0,1000.0,0.0,0.0,-9.747143745422363,1500.0,0.0,51.4594047,0.021642082724729686,1.0866713523864746,750.0375137329102,37.29369,5.0,-2.0,0.0,1500.0,0.06091199089460211,37.333307,173.0,11.0,458.0,0.0,2.614503219487506,-14.0,,,,,,,
1.6996469999999988,1572.0,0.0,1418.0,1607.0,-0.6635758876800537,1495.0,6.88,-0.023375486955046654,-2.7913506999999997,-0.00963219627737999,0.0,0.7579052448272705,-0.0020943951023931952,1500.0,-0.00017453292519943296,0.0010471975511965976,0.0,0.0,0.0,0.0,-0.003489992581307888,0.0,5.0,-0.22404448688030243,0.0,1.0,1000.0,0.0,0.0,-9.746630668640137,1500.0,0.0,51.4594047,0.02181661564992912,1.0806856155395508,750.0750579833984,37.413579999999996,5.0,-2.0,0.0,1500.0,0.06056292504420324,37.432935,173.0,11.0,458.0,0.0,2.615724949963902,-14.0,,,,,,,
1.7998189999999994,1571.0,0.0,1417.0,1608.0,-0.6687424778938293,1495.0,6.8500000000000005,-0.019813744351267815,-2.7913504,-0.004784736316651106,0.0,0.7902712821960449,-0.0022689280275926286,1500.0,-0.00017453292519943296,0.0012217304763960308,0.0,0.0,0.0,0.0,-0.006017480976879597,0.0,5.0,-0.18776430189609528,0.0,1.0,1001.0,0.0,0.0,-9.751131057739258,1500.0,0.0,51.459404299999996,0.02181661564992912,1.084348440170288,750.0375137329102,37.493338,5.0,-2.0,0.0,1500.0,0.0603883921190038,37.533107,173.0,11.0,458.0,0.0,2.616423081664699,-14.0,,,,,,,
1.899670999999998,1572.0,0.0,1417.0,1608.0,-0.6782222986221313,1494.0,6.8500000000000005,-0.017625344917178154,-2.7913504,-0.0024932881351560354,0.0,0.7444193959236145,-0.0024434609527920616,1501.0,-0.00017453292519943296,0.0013962634015954637,0.0,0.0,0.0,0.0,-0.009909126907587051,0.0,5.0,-0.217123344540596,0.0,1.0,1000.0,0.0,0.0,-9.741106033325195,1500.0,0.0,51.459404299999996,0.02181661564992912,1.0826029777526855,750.0750579833984,37.6141,5.0,-2.0,0.0,1500.0,0.060039326268604934,37.632959,173.0,11.0,458.0,0.0,2.617470279215896,-14.0,,,,,,,
2.0000209999999967,1572.0,0.0,1418.0,1608.0,-0.6850531697273254,1494.0,6.8100000000000005,-0.014338958077132702,-2.7913501999999997,0.0019753952510654926,0.0,0.7929684519767761,-0.002617993877991494,1500.0,-0.00017453292519943296,0.0015707963267948964,0.0,0.0,0.0,0.0,-0.011898779310286045,0.0,5.0,-0.16741809248924255,0.0,1.0,1000.0,0.0,0.0,-9.733440399169922,1500.0,0.0,51.459404199999994,0.02181661564992912,1.0797748565673828,750.0750579833984,37.693692999999996,5.0,-2.0,0.0,1500.0,0.05969026041820607,37.733309,173.0,11.0,458.0,0.0,2.6181684109166934,-14.0,,,,,,,
2.0996489999999994,1572.0,0.0,1418.0,1607.0,-0.6957823634147644,1495.0,6.8100000000000005,-0.011582337319850922,-2.7913501999999997,0.004206347279250622,0.0,0.8172429800033569,-0.0027925268031909274,1500.0,-0.00034906585039886593,0.0017453292519943296,0.0,0.0,0.0,0.0,-0.015486487187445164,0.0,5.0,-0.20994019508361816,0.0,1.0,1000.0,0.0,0.0,-9.749494552612305,1500.0,0.0,51.459404199999994,0.02199114857512855,1.0779833793640137,750.0750579833984,37.813576,5.0,-2.0,0.0,1500.0,0.059166661642607775,37.832937,173.0,11.0,458.0,0.0,2.6192156084678904,-14.0,,,,,,,
2.199834999999993,1571.0,0.0,1417.0,1608.0,-0.7038654088973999,1495.0,6.79,-0.0075258552096784115,-2.79135,0.008767235092818737,0.0,0.7147504687309265,-0.003141592653589793,1500.0,-0.00034906585039886593,0.0017453292519943296,0.0,0.0,0.0,0.0,-0.018671566620469093,0.0,5.0,-0.16106021404266357,0.0,1.0,1001.0,0.0,0.0,-9.745418548583984,1500.0,0.0,51.459404,0.022165681500327987,1.087247610092163,750.0375137329102,37.893263,5.0,-2.0,0.0,1500.0,0.05881759579220891,37.933122999999995,173.0,11.0,458.0,0.0,2.6200882730938875,-14.0,,,,,,,
2.2996769999999955,1572.0,0.0,1417.0,1608.0,-0.7154106497764587,1494.0,6.79,-0.004308989271521568,-2.79135,0.011201822198927402,0.0,0.7767854332923889,-0.0033161255787892262,1500.0,-0.00034906585039886593,0.0019198621771937625,0.0,0.0,0.0,0.0,-0.02259429357945919,0.0,5.0,-0.22645998001098633,0.0,1.0,1000.0,0.0,0.0,-9.739838600158691,1501.0,0.0,51.459404,0.022165681500327987,1.0833944082260132,750.0750579833984,38.013566,5.0,-2.0,0.0,1500.0,0.05846852994181004,38.032965,173.0,11.0,458.0,0.0,2.6213100035702834,-14.0,,,,,,,
2.3998889999999946,1571.0,0.0,1417.0,1608.0,-0.7224190831184387,1495.0,6.7700000000000005,-0.00010153366019949317,-2.7913497,0.016406424343585968,0.0,0.5960749387741089,-0.003490658503988659,1500.0,-0.00034906585039886593,0.0020943951023931952,0.0,0.0,0.0,0.0,-0.02472822368144989,0.0,5.0,-0.1647288054227829,0.0,1.0,1001.0,0.0,0.0,-9.73978328704834,1500.0,0.0,51.4594038,0.02234021442552742,1.0914132595062256,750.0562591552734,38.093751,5.0,-2.0,0.0,1500.0,0.057944931166211744,38.133176999999996,173.0,11.0,458.0,0.0,2.622182668196281,-14.0,,,,,,,
2.4996189999999956,1572.0,0.0,1417.0,1608.0,-0.7299225330352783,1494.0,6.7700000000000005,0.0038534817285835743,-2.7913497,0.01922188512980938,0.0,0.7848769426345825,-0.003665191429188092,1500.0,-0.0005235987755982988,0.0020943951023931952,0.0,0.0,0.0,0.0,-0.027075033634901047,0.0,5.0,-0.2182946652173996,0.0,1.0,1000.0,0.0,0.0,-9.751913070678711,1501.0,0.0,51.4594038,0.022514747350726852,1.0860035419464111,750.0750579833984,38.213617,5.0,-2.0,0.0,1500.0,0.05759586531581288,38.232907,173.0,11.0,458.0,0.0,2.623753464523076,-14.0,,,,,,,
2.599996999999995,1572.0,0.0,1418.0,1607.0,-0.7337762117385864,1495.0,6.76,0.007968926802277565,-2.7913494,0.023189209401607513,0.0,0.6446239948272705,-0.004014257279586958,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.02814931981265545,0.0,5.0,-0.15217047929763794,0.0,1.0,1000.0,0.0,0.0,-9.74672794342041,1500.0,0.0,51.4594035,0.022514747350726852,1.0893604755401611,750.0562591552734,38.293698,5.0,-2.0,0.0,1500.0,0.057246799465414014,38.333285,173.0,11.0,458.0,0.0,2.624626129149073,-14.0,,,,,,,
2.6996679999999955,1572.0,0.0,1418.0,1607.0,-0.7386179566383362,1495.0,6.76,0.011575316078960896,-2.7913494,0.025539547204971313,0.0,0.7767854332923889,-0.0041887902047863905,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.029797712340950966,0.0,5.0,-0.21290357410907745,0.0,1.0,1000.0,0.0,0.0,-9.74742317199707,1500.0,0.0,51.4594035,0.022689280275926284,1.0790177583694458,750.0750579833984,38.413592,5.0,-2.0,0.0,1500.0,0.05689773361501515,38.432956,173.0,11.0,458.0,0.0,2.6261969254758677,-14.0,,,,,,,
2.7999049999999954,1572.0,0.0,1417.0,1608.0,-0.7414796352386475,1494.0,6.78,0.015370012260973454,-2.791349,0.02868802845478058,0.0,0.7444193959236145,-0.004363323129985824,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.030540309846401215,0.0,5.0,-0.16058918833732605,0.0,1.0,1000.0,0.0,0.0,-9.738466262817383,1500.0,0.0,51.4594034,0.022689280275926284,1.0853252410888672,750.0750579833984,38.493308,5.0,-2.0,0.0,1501.0,0.056548667764616284,38.533193,173.0,11.0,458.0,0.0,2.627069590101865,-14.0,,,,,,,
2.8997349999999997,1572.0,0.0,1418.0,1608.0,-0.7467041015625,1494.0,6.78,0.01890692301094532,-2.791349,0.030591068789362907,0.0,0.5798919200897217,-0.004537856055185257,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.03201201930642128,0.0,5.0,-0.20383325219154358,0.0,1.0,1000.0,0.0,0.0,-9.73730182647705,1500.0,0.0,51.4594034,0.022863813201125717,1.0971591472625732,750.0750579833984,38.613864,5.0,-2.0,0.0,1500.0,0.056548667764616284,38.633023,173.0,11.0,458.0,0.0,2.62864038642866,-14.0,,,,,,,
2.9998839999999944,1572.0,0.0,1417.0,1608.0,-0.7482551336288452,1494.0,6.7700000000000005,0.021027935668826103,-2.7913487,0.032883282750844955,0.0,0.6769900918006897,-0.00471238898038469,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.032159000635147095,0.0,5.0,-0.16706223785877228,0.0,1.0,1000.0,0.0,0.0,-9.731378555297852,1500.0,0.0,51.4594033,0.022863813201125717,1.084211826324463,750.0562591552734,38.693593,5.0,-2.0,0.0,1501.0,0.05619960191421741,38.733171999999996,173.0,11.0,458.0,0.0,2.6296875839798566,-14.0,,,,,,,
3.099659999999993,1572.0,0.0,1418.0,1608.0,-0.7477669715881348,1494.0,6.7700000000000005,0.023866960778832436,-2.7913487,0.03439626097679138,0.0,0.7309334874153137,-0.004886921905584123,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.031271059066057205,0.0,5.0,-0.21142855286598206,0.0,1.0,1000.0,0.0,0.0,-9.741106033325195,1500.0,0.0,51.4594033,0.02303834612632515,1.0840721130371094,750.0562591552734,38.813601999999996,5.0,-2.0,0.0,1500.0,0.05619960191421741,38.832947999999995,173.0,11.0,458.0,0.0,2.631083847381452,-14.0,,,,,,,
3.1998199999999954,1572.0,0.0,1418.0,1607.0,-0.7477116584777832,1495.0,6.74,0.02597571723163128,-2.7913482999999997,0.03569087013602257,0.0,0.7309334874153137,-0.005061454830783556,1500.0,-0.0006981317007977319,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.03097621537744999,0.0,5.0,-0.17207598686218262,0.0,1.0,1000.0,0.0,0.0,-9.738432884216309,1500.0,0.0,51.4594029,0.02303834612632515,1.0882240533828735,750.0562591552734,38.893342,5.0,-2.0,0.0,1500.0,0.05619960191421741,38.933108,173.0,11.0,458.0,0.0,2.6321310449326485,-14.0,,,,,,,
3.299675999999998,1572.0,0.0,1417.0,1608.0,-0.7486478090286255,1495.0,6.74,0.02719949185848236,-2.7913482999999997,0.03607006371021271,0.0,0.7579052448272705,-0.005235987755982988,1500.0,-0.0006981317007977319,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.030375076457858086,0.0,5.0,-0.20523732900619507,0.0,1.0,1000.0,0.0,0.0,-9.744338989257812,1500.0,0.0,51.4594029,0.02303834612632515,1.0840531587600708,750.0562591552734,39.013557999999996,5.0,-2.0,0.0,1500.0,0.05619960191421741,39.032964,173.0,11.0,458.0,0.0,2.6335273083342443,-14.0,,,,,,,
3.3998499999999936,1572.0,0.0,1418.0,1608.0,-0.7500743865966797,1494.0,6.72,0.028402363881468773,-2.7913482,0.03660477325320244,0.0,0.7012646198272705,-0.005235987755982988,1500.0,-0.0006981317007977319,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.030725689604878426,0.0,5.0,-0.1785668581724167,0.0,1.0,1000.0,0.0,0.0,-9.740514755249023,1500.0,0.0,51.4594027,0.02303834612632515,1.0899314880371094,750.0562591552734,39.093762,5.0,-2.0,0.0,1500.0,0.05619960191421741,39.133137999999995,173.0,11.0,458.0,0.0,2.634399972960241,-14.0,,,,,,,
3.499658999999994,1572.0,0.0,1418.0,1607.0,-0.7524510622024536,1495.0,6.72,0.028945107012987137,-2.7913482,0.03686463087797165,0.0,0.6823844313621521,-0.0054105206811824215,1500.0,-0.0006981317007977319,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.031126154586672783,0.0,5.0,-0.20095452666282654,0.0,1.0,1000.0,0.0,0.0,-9.752764701843262,1500.0,0.0,51.4594027,0.02303834612632515,1.0920376777648926,750.0562591552734,39.213556,5.0,-2.0,0.0,1500.0,0.05637413483941684,39.232946999999996,173.0,11.0,458.0,0.0,2.635621703436637,-14.0,,,,,,,
3.6996779999999987,1572.0,0.0,1418.0,1607.0,-0.7543988227844238,1495.0,6.72,0.028857827186584473,-2.7913482,0.036399733275175095,0.0,0.7498137354850769,-0.005585053606381855,1500.0,-0.0005235987755982988,0.0022689280275926286,0.0,0.0,0.0,0.0,-0.030244814231991768,0.0,5.0,-0.18807728588581085,0.0,1.0,1000.0,0.0,0.0,-9.74378776550293,1500.0,0.0,51.4594027,0.02303834612632515,1.085222601890564,750.0562591552734,39.41357,5.0,-2.0,0.0,1500.0,0.056548667764616284,39.432966,173.0,11.0,458.0,0.0,2.63771609853903,-14.0,,,,,,,
3.799966999999995,1572.0,0.0,1418.0,1607.0,-0.7552509307861328,1495.0,6.78,0.02883087284862995,-2.7913476,0.035836361348629,0.0,0.5852862596511841,-0.005759586531581287,1500.0,-0.0005235987755982988,0.0020943951023931952,0.0,0.0,0.0,0.0,-0.029806923121213913,0.0,5.0,-0.18305689096450806,0.0,1.0,1000.0,0.0,0.0,-9.748190879821777,1500.0,0.0,51.459402399999995,0.02303834612632515,1.0965971946716309,750.0562591552734,39.493454,5.0,-2.0,0.0,1500.0,0.056548667764616284,39.533255,173.0,11.0,458.0,0.0,2.6385887631650276,-14.0,,,,,,,
3.8996489999999966,1572.0,0.0,1417.0,1608.0,-0.7534942626953125,1494.0,6.78,0.028508037328720093,-2.7913476,0.03470286726951599,0.0,0.6850816011428833,-0.005759586531581287,1500.0,-0.0005235987755982988,0.0020943951023931952,0.0,0.0,0.0,0.0,-0.027863016352057457,0.0,5.0,-0.1799587607383728,0.0,1.0,1000.0,0.0,0.0,-9.741300582885742,1500.0,0.0,51.459402399999995,0.02303834612632515,1.0880322456359863,750.0562591552734,39.614148,5.0,-2.0,0.0,1500.0,0.056548667764616284,39.632937,173.0,11.0,458.0,0.0,2.6398104936414235,-14.0,,,,,,,
