time_index,velocity_z,quaternion_3,time_actual,attitude_pitch,wind_y,velocity_x,quaternion_0,global_position_longitude,mode_0,mode_2,magnetometer_1,mode_1,wind_x,altitude_gps,attitude_roll,position_x,magnetometer_2,velocity_y,global_position_latitude,attitude_yaw,time_flight,magnetometer_0,position_z,quaternion_1,gps_sat_count_0,position_y,quaternion_2,battery_0,acceleration_y,servos_3,current_2,current_3,current_0,current_1,rpm_0,servos_0,airspeed_0,servos_7,acceleration_z,acceleration_x,servos_4,servos_1,tx_controls_7,axis_rate_yaw,altitude_baro,tx_controls_0,tx_controls_6,airspeed_1,axis_rate_pitch,tx_controls_1,servos_5,tx_controls_5,rpm_1,tx_controls_3,servos_6,servos_2,battery_1,tx_controls_2,tx_controls_4,axis_rate_roll
3.1821710000000003,0.0,0.0,12.239709999999999,-0.04834562028024293,0.0,0.0,1.0,145.1264837,0.0,0.0,78.0,0.0,0.0,162.74,0.005759586531581287,0.0,-426.0,0.0,-37.6235364,0.0,12.280388,265.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4819739999999992,0.0,0.0,12.560321,-0.04834562028024293,0.0,0.0,1.0,145.12648339999998,0.0,0.0,75.0,0.0,0.0,163.13,0.005759586531581287,0.0,-437.0,0.0,-37.623537999999996,0.0,12.580191,266.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6820759999999986,0.0,0.0,12.759758,-0.04834562028024293,0.0,0.0,1.0,145.1264838,0.0,0.0,76.0,0.0,0.0,163.59,0.005759586531581287,0.0,-432.0,0.0,-37.6235393,0.0,12.780292999999999,267.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8819470000000003,0.0,0.0,12.95938,-0.04834562028024293,0.0,0.0,1.0,145.1264852,0.0,0.0,76.0,0.0,0.0,163.5,0.005759586531581287,0.0,-435.0,0.0,-37.623541599999996,0.0,12.980164,266.0,0.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.082079,0.0,0.0,13.159685,-0.04834562028024293,0.0,0.0,1.0,145.1264859,0.0,0.0,76.0,0.0,0.0,163.46,0.005759586531581287,0.0,-433.0,0.0,-37.6235436,0.0,13.180296,266.0,0.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.283389999999999,-0.009610382840037346,0.000797729822807014,13.360370999999999,0.10367255756846318,0.0,-0.001489427057094872,0.9970521926879883,145.1264869,0.0,0.0,76.0,0.0,0.0,163.44,-0.014660765716752368,0.0,-432.0,0.0028655643109232187,-37.623545299999996,0.0,13.381606999999999,266.0,-0.00021199858747422695,-0.010210542939603329,17.0,0.0,0.07604016363620758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.483022,-0.02509380131959915,-0.0662643238902092,13.56135,0.10384709049366261,0.0,-0.006742754951119423,0.9948444366455078,145.1264878,0.0,0.0,76.0,0.0,0.0,163.52,-0.014486232791552936,0.0,-434.0,0.008976130746304989,-37.623546399999995,6.148445888925624,13.581239,265.0,-0.00671237800270319,-0.005026103463023901,17.0,0.0,0.07660592347383499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.683138999999999,-0.04182158038020134,-0.06672682613134384,13.761356,0.10384709049366261,0.0,-0.009068116545677185,0.9948107004165649,145.1264886,0.0,0.0,76.0,0.0,0.0,163.6,-0.014660765716752368,0.0,-433.0,0.01737751066684723,-37.6235474,6.147573224299627,13.781355999999999,267.0,-0.04721422120928764,-0.005020043347030878,17.0,0.0,0.07664169371128082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.882968,-0.0737387165427208,-0.06745453923940659,13.960818999999999,0.10402162341886204,0.0,-0.013075267896056175,0.9947525262832642,145.1264893,0.0,0.0,75.0,0.0,0.0,163.65,-0.014835298641951801,0.0,-437.0,0.024929719045758247,-37.6235485,6.146176960898032,13.981185,266.0,-0.1178588792681694,-0.005061079747974873,17.0,0.0,0.07675759494304657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1020389999999995,-0.11664047092199326,-0.06784486770629883,14.160853999999999,0.10419615634406147,0.0,-0.015944160521030426,0.9947263598442078,145.12648959999999,0.0,0.0,77.0,0.0,0.0,163.68,-0.014311699866353503,0.0,-435.0,0.031519319862127304,-37.623549,6.145304296272035,14.200256,265.0,-0.1719779670238495,-0.004790918901562691,17.0,0.0,0.07677046954631805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.28303,-0.16330493986606598,-0.06798490881919861,14.360821,0.10419615634406147,0.0,-0.020173093304038048,0.9947129487991333,145.1264898,0.0,0.0,75.0,0.0,0.0,163.75,-0.014311699866353503,0.0,-435.0,0.03515791520476341,-37.6235496,6.145129763346835,14.381247,267.0,-0.21925030648708344,-0.004766915924847126,17.0,0.0,0.07682184875011444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.482635,-0.21409964561462402,-0.06808270514011383,14.561617,0.10419615634406147,0.0,-0.02172323688864708,0.9947052597999573,145.1264897,0.0,0.0,76.0,0.0,0.0,163.77,-0.014486232791552936,0.0,-437.0,0.03983478620648384,-37.6235504,6.144780697496436,14.580852,265.0,-0.25734943151474,-0.0048509081825613976,17.0,0.0,0.0768299326300621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.683021999999999,-0.2667151987552643,-0.0680556446313858,14.761334,0.10402162341886204,0.0,-0.02404075860977173,0.9947119355201721,145.1264897,0.0,0.0,75.0,0.0,0.0,163.77,-0.014660765716752368,0.0,-436.0,0.0379752442240715,-37.623550699999996,6.144955230421635,14.781239,267.0,-0.3038620948791504,-0.0049846358597278595,17.0,0.0,0.07675901800394058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.883113999999999,-0.31989967823028564,-0.06786369532346725,14.960815,0.10384709049366261,0.0,-0.022408530116081238,0.9947266578674316,145.1264894,0.0,0.0,77.0,0.0,0.0,163.78,-0.015533430342749533,0.0,-430.0,0.03673115000128746,-37.6235505,6.145304296272035,14.981330999999999,265.0,-0.3602493405342102,-0.005418313201516867,17.0,0.0,0.07670830935239792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.082955999999999,-0.37275049090385437,-0.06775115430355072,15.16114,0.10367255756846318,0.0,-0.023937547579407692,0.9947407841682434,145.1264893,0.0,0.0,76.0,0.0,0.0,163.84,-0.016057029118347832,0.0,-431.0,0.03220214322209358,-37.6235505,6.145478829197234,15.181173,265.0,-0.41669565439224243,-0.005660936236381531,17.0,0.0,0.07660696655511856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.283055999999998,-0.42251288890838623,-0.06765207648277283,15.360847999999999,0.10349802464326374,0.0,-0.021408697590231895,0.9947510957717896,145.12648919999998,0.0,0.0,76.0,0.0,0.0,163.89000000000001,-0.016755160819145562,0.0,-434.0,0.024929486215114594,-37.6235502,6.145653362122434,15.381272999999998,267.0,-0.478985995054245,-0.006025231909006834,17.0,0.0,0.0765329897403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.483046,-0.4665536880493164,-0.06763693690299988,15.561366999999999,0.1033234917180643,0.0,-0.018428826704621315,0.994757890701294,145.12648959999999,0.0,0.0,76.0,0.0,0.0,163.89000000000001,-0.016755160819145562,0.0,-432.0,0.017673702910542488,-37.6235504,6.145653362122434,15.581263,266.0,-0.5385438799858093,-0.006086891051381826,17.0,0.0,0.07645286619663239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.682953999999999,-0.5074990391731262,-0.06760450452566147,15.761291,0.10314895879286488,0.0,-0.016303610056638718,0.9947645664215088,145.12648959999999,0.0,0.0,75.0,0.0,0.0,163.93,-0.016929693744344994,0.0,-434.0,0.012404294684529305,-37.6235504,6.145653362122434,15.781170999999999,268.0,-0.598436176776886,-0.006176218390464783,17.0,0.0,0.07638739049434662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.882966999999999,-0.5420018434524536,-0.0674416646361351,15.961222,0.10314895879286488,0.0,-0.014397059567272663,0.9947764873504639,145.1264897,0.0,0.0,76.0,0.0,0.0,163.96,-0.01710422666954443,0.0,-434.0,0.008026103489100933,-37.6235506,6.146002427972832,15.981183999999999,265.0,-0.655237078666687,-0.006221657618880272,17.0,0.0,0.0763714537024498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.083022999999999,-0.5717652440071106,-0.06726394593715668,16.161094,0.10314895879286488,0.0,-0.013610363006591797,0.9947924017906189,145.1264899,0.0,0.0,75.0,0.0,0.0,163.94,-0.016755160819145562,0.0,-432.0,0.005267797969281673,-37.623550699999996,6.146351493823231,16.18124,267.0,-0.702819287776947,-0.00608983775600791,17.0,0.0,0.07633277773857117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.282703,-0.600470244884491,-0.06707247346639633,16.360917,0.10314895879286488,0.0,-0.013868540525436401,0.9948040843009949,145.1264904,0.0,0.0,76.0,0.0,0.0,163.93,-0.016929693744344994,0.0,-432.0,0.0019593252800405025,-37.623551,6.14670055967363,16.38092,267.0,-0.7493197917938232,-0.006194851361215115,17.0,0.0,0.07633937150239944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.482673,-0.6278300881385803,-0.0668918564915657,16.561251,0.10314895879286488,0.0,-0.014236589893698692,0.9948126673698425,145.12649059999998,0.0,0.0,76.0,0.0,0.0,163.88,-0.01710422666954443,0.0,-432.0,0.000782680930569768,-37.623551299999995,6.147049625524028,16.58089,266.0,-0.7968884706497192,-0.006321524269878864,17.0,0.0,0.07637649029493332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.682875000000001,-0.652754008769989,-0.06673160940408707,16.761376,0.10314895879286488,0.0,-0.014979712665081024,0.9948218464851379,145.1264909,0.0,0.0,75.0,0.0,0.0,163.86,-0.017278759594743863,0.0,-431.0,0.00023851559672039002,-37.6235515,6.147398691374428,16.781092,267.0,-0.8429321050643921,-0.006420148070901632,17.0,0.0,0.07638930529356003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.882835999999999,-0.673426628112793,-0.06669875979423523,16.960841,0.10314895879286488,0.0,-0.015101205557584763,0.9948248863220215,145.12649109999998,0.0,0.0,76.0,0.0,0.0,163.85,-0.01710422666954443,0.0,-431.0,-0.0011643718462437391,-37.6235517,6.147398691374428,16.981053,267.0,-0.8822464942932129,-0.006286345887929201,17.0,0.0,0.07638855278491974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.083048,-0.6942344903945923,-0.0664861798286438,17.161071,0.10314895879286488,0.0,-0.016183841973543167,0.9948374629020691,145.126491,0.0,0.0,77.0,0.0,0.0,163.84,-0.01710422666954443,0.0,-431.0,-0.0031129824928939342,-37.6235517,6.147922290150026,17.181265,267.0,-0.9178741574287415,-0.006325721275061369,17.0,0.0,0.07640784978866577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.282655999999998,-0.708000123500824,-0.06629835069179535,17.360927,0.10314895879286488,0.0,-0.016324933618307114,0.9948477149009705,145.126491,0.0,0.0,75.0,0.0,0.0,163.83,-0.017453292519943295,0.0,-435.0,-0.00230090762488544,-37.6235517,6.148271356000424,17.380872999999998,266.0,-0.9466179013252258,-0.0064873951487243176,17.0,0.0,0.07642314583063126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.482823999999999,-0.7246928215026855,-0.06613785028457642,17.561256999999998,0.1033234917180643,0.0,-0.017769334837794304,0.9948568344116211,145.1264909,0.0,0.0,75.0,0.0,0.0,163.83,-0.017453292519943295,0.0,-430.0,-0.0018640294438228011,-37.6235516,6.148620421850824,17.581041,267.0,-0.9792451858520508,-0.006547741591930389,17.0,0.0,0.07643880695104599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.683006,-0.7410172820091248,-0.06598792225122452,17.761247,0.1033234917180643,0.0,-0.018419336527585983,0.9948665499687195,145.1264909,0.0,0.0,75.0,0.0,0.0,163.8,-0.017627825445142728,0.0,-434.0,-0.0017653255490586162,-37.6235516,6.148794954776023,17.781223,267.0,-1.0145748853683472,-0.006599819753319025,17.0,0.0,0.07643730193376541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.882931999999998,-0.7531360387802124,-0.0657687708735466,17.960874,0.10314895879286488,0.0,-0.01790996827185154,0.9948830604553223,145.1264909,0.0,0.0,76.0,0.0,0.0,163.76,-0.017627825445142728,0.0,-432.0,-0.0014518192037940025,-37.6235517,6.149318553551621,17.981149,267.0,-1.0495696067810059,-0.006646370515227318,17.0,0.0,0.07640830427408218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.082956999999999,-0.7644206285476685,-0.0655522421002388,18.161333,0.10297442586766545,0.0,-0.015636447817087173,0.9949041604995728,145.126491,0.0,0.0,75.0,0.0,0.0,163.72,-0.017627825445142728,0.0,-437.0,0.00031660738750360906,-37.623551899999995,6.14966761940202,18.181174,266.0,-1.0883867740631104,-0.00667345616966486,17.0,0.0,0.07631577551364899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.282950999999999,-0.7724242806434631,-0.06534083187580109,18.360694,0.102799892942466,0.0,-0.013613431714475155,0.9949269890785217,145.126491,0.0,0.0,76.0,0.0,0.0,163.68,-0.017453292519943295,0.0,-431.0,-0.0005410720477811992,-37.623552,6.150191218177619,18.381168,266.0,-1.121795415878296,-0.0066255019046366215,17.0,0.0,0.07620491832494736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.482942,-0.7736162543296814,-0.0650980994105339,18.561231,0.10245082709206714,0.0,-0.010515181347727776,0.9949519038200378,145.1264909,0.0,0.0,76.0,0.0,0.0,163.65,-0.017627825445142728,0.0,-433.0,-0.0005196628044359386,-37.6235521,6.150714816953217,18.581159,266.0,-1.1468476057052612,-0.006697384640574455,17.0,0.0,0.07608014345169067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.682844999999999,-0.7701486349105835,-0.06494530290365219,18.761309,0.10227629416686772,0.0,-0.008041169494390488,0.9949742555618286,145.1264909,0.0,0.0,76.0,0.0,0.0,163.62,-0.017278759594743863,0.0,-434.0,-0.003163152141496539,-37.6235521,6.151063882803616,18.781062,266.0,-1.1674519777297974,-0.006512752268463373,17.0,0.0,0.07593386620283127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.882958999999998,-0.7586476802825928,-0.06471440196037292,18.960774,0.10192722831646885,0.0,-0.005448547657579184,0.9949989318847656,145.1264908,0.0,0.0,75.0,0.0,0.0,163.58,-0.017453292519943295,0.0,-430.0,-0.004196554888039827,-37.6235521,6.151412948654015,18.981175999999998,266.0,-1.179438829421997,-0.006640189327299595,17.0,0.0,0.07579731196165085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.082686999999998,-0.7394518852233887,-0.06448296457529068,19.161065999999998,0.10175269539126941,0.0,-0.0024352732580155134,0.995019257068634,145.1264908,0.0,0.0,76.0,0.0,0.0,163.54,-0.017627825445142728,0.0,-431.0,-0.005685486830770969,-37.6235521,6.151936547429613,19.180903999999998,266.0,-1.1752103567123413,-0.006779304705560207,17.0,0.0,0.07571524381637573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.282932,-0.7171317338943481,-0.06422825902700424,19.36077,0.10157816246606999,0.0,-0.0005996344843879342,0.9950422644615173,145.1264908,0.0,0.0,76.0,0.0,0.0,163.49,-0.017627825445142728,0.0,-432.0,-0.0068281847052276134,-37.6235522,6.152460146205211,19.381149,266.0,-1.1649636030197144,-0.006811193190515041,17.0,0.0,0.0756264328956604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.482982999999999,-0.6924006938934326,-0.06404867023229599,19.561261,0.10157816246606999,0.0,0.0007335013360716403,0.9950567483901978,145.1264908,0.0,0.0,75.0,0.0,0.0,163.46,-0.017627825445142728,0.0,-432.0,-0.008295625448226929,-37.6235523,6.152809212055611,19.5812,267.0,-1.1566088199615479,-0.0067775556817650795,17.0,0.0,0.0755903348326683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.682677,-0.6655029058456421,-0.06389537453651428,19.761782,0.10140362954087055,0.0,0.0031615050975233316,0.9950702786445618,145.1264908,0.0,0.0,76.0,0.0,0.0,163.42000000000002,-0.017453292519943295,0.0,-432.0,-0.007942970842123032,-37.6235524,6.153158277906009,19.780894,267.0,-1.1463679075241089,-0.006749233230948448,17.0,0.0,0.07554540783166885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.921742,-0.6256272196769714,-0.06364236772060394,20.001345,0.10140362954087055,0.0,0.003845194121822715,0.9950863122940063,145.12649059999998,0.0,0.0,76.0,0.0,0.0,163.42000000000002,-0.01780235837034216,0.0,-428.0,-0.00748462975025177,-37.6235524,6.153507343756408,20.019959,266.0,-1.1234500408172607,-0.006891375873237848,17.0,0.0,0.07553406804800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.082944,-0.6000573635101318,-0.06357691437005997,20.161224,0.10140362954087055,0.0,0.004770833067595959,0.9950952529907227,145.12649059999998,0.0,0.0,76.0,0.0,0.0,163.39000000000001,-0.017278759594743863,0.0,-430.0,-0.0070525952614843845,-37.623552499999995,6.153681876681607,20.181161,266.0,-1.1092149019241333,-0.006662702187895775,17.0,0.0,0.0754924938082695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.282803,-0.5689781308174133,-0.0634680837392807,20.360858,0.10140362954087055,0.0,0.004618652164936066,0.9951007962226868,145.12649059999998,0.0,0.0,76.0,0.0,0.0,163.35,-0.017453292519943295,0.0,-434.0,-0.007121328264474869,-37.6235526,6.154030942532007,20.38102,266.0,-1.0924789905548096,-0.006803359370678663,17.0,0.0,0.07549845427274704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.483413,-0.5323137044906616,-0.06346141546964645,20.561277999999998,0.10140362954087055,0.0,0.005487469024956226,0.9951032996177673,145.1264907,0.0,0.0,75.0,0.0,0.0,163.33,-0.01710422666954443,0.0,-434.0,-0.006410313304513693,-37.6235528,6.154030942532007,20.58163,268.0,-1.0666340589523315,-0.006644366774708033,17.0,0.0,0.07548551261425018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.682864,-0.4916180968284607,-0.06339574605226517,20.761381999999998,0.10140362954087055,0.0,0.006309859920293093,0.9951084852218628,145.1264907,0.0,0.0,75.0,0.0,0.0,163.29,-0.016929693744344994,0.0,-432.0,-0.005292328540235758,-37.6235528,6.154205475457205,20.781081,268.0,-1.026017189025879,-0.0065089259296655655,17.0,0.0,0.07548394799232483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.882664,-0.4502336084842682,-0.06322790682315826,20.960791999999998,0.10140362954087055,0.0,0.006793932057917118,0.9951164722442627,145.1264908,0.0,0.0,75.0,0.0,0.0,163.3,-0.01710422666954443,0.0,-430.0,-0.004660727921873331,-37.6235528,6.154380008382405,20.980881,266.0,-0.9863547682762146,-0.00664012786000967,17.0,0.0,0.07550805807113647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.082965,-0.4126238226890564,-0.06312915682792664,21.160857999999998,0.10140362954087055,0.0,0.0068228780291974545,0.9951205253601074,145.1264908,0.0,0.0,75.0,0.0,0.0,163.3,-0.017278759594743863,0.0,-430.0,-0.004251881968230009,-37.6235529,6.154729074232804,21.181182,268.0,-0.9469963908195496,-0.006713095121085644,17.0,0.0,0.07553118467330933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.282646999999999,-0.37298259139060974,-0.06306874752044678,21.360946,0.10157816246606999,0.0,0.007724578958004713,0.995124876499176,145.1264908,0.0,0.0,76.0,0.0,0.0,163.27,-0.016755160819145562,0.0,-434.0,-0.0026599846314638853,-37.6235528,6.154729074232804,21.380864,267.0,-0.9043542742729187,-0.006462005898356438,17.0,0.0,0.07554540783166885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.483047999999998,-0.33475545048713684,-0.06303797662258148,21.561280999999997,0.10157816246606999,0.0,0.006733892485499382,0.9951241612434387,145.1264907,0.0,0.0,75.0,0.0,0.0,163.3,-0.016929693744344994,0.0,-433.0,-0.004013858735561371,-37.6235528,6.154903607158004,21.581265,267.0,-0.8587644696235657,-0.006518092937767506,17.0,0.0,0.07557515054941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.682688,-0.2983320355415344,-0.06296806782484055,21.761156,0.10157816246606999,0.0,0.0065054697915911674,0.9951258897781372,145.12649059999998,0.0,0.0,76.0,0.0,0.0,163.27,-0.016929693744344994,0.0,-431.0,-0.0037159034982323647,-37.6235527,6.155078140083203,21.780905,268.0,-0.8118329644203186,-0.006584810558706522,17.0,0.0,0.0756048634648323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.882658999999999,-0.26016947627067566,-0.06288982927799225,21.960698,0.10175269539126941,0.0,0.007537611294537783,0.9951280951499939,145.1264904,0.0,0.0,76.0,0.0,0.0,163.25,-0.01710422666954443,0.0,-431.0,-0.004072810057550669,-37.623552499999995,6.155078140083203,21.980876,267.0,-0.7618216276168823,-0.0066725281067192554,17.0,0.0,0.07563330233097076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.102095999999998,-0.2289176881313324,-0.06286215037107468,22.161111,0.10175269539126941,0.0,0.00590788759291172,0.9951267838478088,145.1264903,0.0,0.0,75.0,0.0,0.0,163.23,-0.01710422666954443,0.0,-434.0,-0.004467534366995096,-37.6235523,6.155252673008403,22.200312999999998,267.0,-0.7232073545455933,-0.006649518385529518,17.0,0.0,0.07567618787288666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
