time_index,velocity_z,quaternion_3,time_actual,axis_rate_yaw,attitude_pitch,acceleration_z,wind_y,velocity_x,servos_4,quaternion_0,global_position_longitude,acceleration_x,mode_0,airspeed_0,servos_6,axis_rate_pitch,mode_2,magnetometer_1,mode_1,altitude_baro,wind_x,acceleration_y,servos_3,tx_controls_3,altitude_gps,attitude_roll,position_x,servos_0,servos_2,velocity_y,tx_controls_5,magnetometer_2,tx_controls_7,global_position_latitude,attitude_yaw,tx_controls_4,time_flight,magnetometer_0,servos_7,servos_1,tx_controls_6,tx_controls_1,position_z,axis_rate_roll,quaternion_1,tx_controls_2,servos_5,gps_sat_count_0,tx_controls_0,position_y,quaternion_2,battery_0,current_1,rpm_0,rpm_1,current_2,current_3,current_0,battery_1,airspeed_1
1.0000509999999991,0.0,0.0,8.259449,4.488044519672007e-05,-0.05305800926062762,-9.649816513061523,0.0,0.0,0.0,1.0,-2.7913561,1.4025911092758179,5.0,0.0,0.0,-2.8938350795291834e-06,1.0,-76.0,5.0,-0.22690822184085846,0.0,-0.14785949885845184,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,374.0,1500.0,51.459522899999996,0.0,1418.0,8.298945999999999,-244.0,0.0,0.0,1500.0,1568.0,0.0,-0.00045795636181590144,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.099803999999999,0.0,0.0,8.379125,-5.35634532280637e-05,-0.05305800926062762,-9.736166000366211,0.0,0.0,0.0,1.0,-2.7913561,1.441264033317566,5.0,0.0,0.0,-2.16842495217454e-05,1.0,-76.0,5.0,-0.263007253408432,0.0,-0.41944658756256104,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,375.0,1500.0,51.459522899999996,0.0,1418.0,8.398698999999999,-243.0,0.0,0.0,1500.0,1568.0,0.0,0.00036842197177774515,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.2000720000000005,0.0,0.0,8.459071999999999,2.2480497545814524e-05,-0.05305800926062762,-9.57455062866211,0.0,0.0,0.0,1.0,-2.7913561,1.3368680477142334,5.0,0.0,0.0,4.396859019842627e-07,1.0,-75.0,5.0,-0.2011231929063797,0.0,-0.16648134589195251,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1501.0,377.0,1500.0,51.459522899999996,0.0,1417.0,8.498967,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.00019639550053392613,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.3000369999999997,0.0,0.0,8.579532,2.115148726656695e-05,-0.05305800926062762,-9.6585693359375,0.0,0.0,0.0,1.0,-2.7913561,1.493091106414795,5.0,0.0,0.0,-6.026974603239489e-06,1.0,-76.0,5.0,-0.1340821385383606,0.0,-0.23635582625865936,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,374.0,1500.0,51.459522899999996,0.0,1417.0,8.598932,-243.0,0.0,0.0,1501.0,1568.0,0.0,-0.00021565280147145798,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.4000589999999988,0.0,0.0,8.659122,-4.085559183113629e-05,-0.05305800926062762,-9.649810791015625,0.0,0.0,0.0,1.0,-2.7913561,1.557776689529419,5.0,0.0,0.0,4.3728421591265166e-05,1.0,-76.0,5.0,-0.1340821385383606,0.0,-0.1400679349899292,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459522899999996,0.0,1418.0,8.698953999999999,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.00014826926680375202,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.5000109999999989,0.0,0.0,8.779103,-2.6775899323682768e-05,-0.05305800926062762,-9.729620933532715,0.0,0.0,0.0,1.0,-2.7913561,1.301015853881836,5.0,0.0,0.0,7.890516049443025e-05,1.0,-76.0,5.0,-0.17533817887306213,0.0,-0.378648966550827,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,374.0,1500.0,51.459522899999996,0.0,1418.0,8.798905999999999,-243.0,0.0,0.0,1500.0,1568.0,0.0,-8.48551490337483e-05,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.6001159999999999,0.0,0.0,8.859122,6.346154069773998e-05,-0.05305800926062762,-9.74840259552002,0.0,0.0,0.0,1.0,-2.7913561,1.2953271865844727,5.0,0.0,0.0,3.119381845885897e-05,1.0,-75.0,5.0,-0.22690822184085846,0.0,0.11186325550079346,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,377.0,1500.0,51.459522899999996,0.0,1417.0,8.899011,-242.0,0.0,0.0,1501.0,1568.0,0.0,5.908652163523828e-05,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.6998759999999997,0.0,0.0,8.979103,0.0001393950431884642,-0.05305800926062762,-9.769377708435059,0.0,0.0,0.0,1.0,-2.7913561,1.2147281169891357,5.0,0.0,0.0,1.9820382169903095e-05,1.0,-76.0,5.0,-0.2784782648086548,0.0,-0.5740311741828918,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1501.0,51.459522899999996,0.0,1417.0,8.998771,-243.0,0.0,0.0,1500.0,1569.0,0.0,-0.0001654767106739694,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.800008,0.0,0.0,9.059529999999999,-6.819975355538773e-05,-0.05305800926062762,-9.862065315246582,0.0,0.0,0.0,1.0,-2.7913561,1.1639502048492432,5.0,0.0,0.0,4.6095324499732145e-06,1.0,-76.0,5.0,-0.22690822184085846,0.0,-0.2034260779619217,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,373.0,1500.0,51.459522899999996,0.0,1417.0,9.098903,-243.0,0.0,0.0,1500.0,1568.0,0.0,0.00041392103220258997,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.9000050000000002,0.0,0.0,9.179065,2.241890259918538e-05,-0.05305800926062762,-9.658605575561523,0.0,0.0,0.0,1.0,-2.7913561,1.3662047386169434,5.0,0.0,0.0,-8.017428256480782e-05,1.0,-76.0,5.0,0.08509058505296707,0.0,-0.4033324122428894,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,377.0,1500.0,51.459522899999996,0.0,1418.0,9.1989,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0006657208976935616,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
1.9998899999999988,0.0,0.0,9.259445,-7.208463817007628e-05,-0.05305800926062762,-9.792634963989258,0.0,0.0,0.0,1.0,-2.7913561,1.1626830101013184,5.0,0.0,0.0,1.033686434966914e-05,1.0,-75.0,5.0,-0.14439614117145538,0.0,-0.2662334740161896,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,372.0,1501.0,51.459522899999996,0.0,1417.0,9.298784999999999,-242.0,0.0,0.0,1500.0,1569.0,0.0,0.0004425193251505678,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.1000309999999995,0.0,0.0,9.379107,-3.848307599045546e-05,-0.05305800926062762,-9.755925178527832,0.0,0.0,0.0,1.0,-2.7913561,1.3564229011535645,5.0,0.0,0.0,-3.300994998104252e-05,1.0,-75.0,5.0,-0.09282609075307846,0.0,-0.2098875194787979,0.0,1603.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459522899999996,0.0,1417.0,9.398926,-243.0,0.0,0.0,1500.0,1569.0,0.0,-3.680658406259929e-05,0.0,1490.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.200006,0.0,0.0,9.459361,6.430128005720732e-05,-0.05305800926062762,-9.769726753234863,0.0,0.0,0.0,1.0,-2.7913561,1.373974084854126,5.0,0.0,0.0,-6.488282961441399e-06,1.0,-76.0,5.0,-0.1392391324043274,0.0,-0.004171126056462526,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459522899999996,0.0,1418.0,9.498901,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0008213801276840223,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.299942999999999,0.0,0.0,9.579521999999999,-6.348927112266475e-05,-0.05305800926062762,-9.596783638000488,0.0,0.0,0.0,1.0,-2.7913561,1.4202935695648193,5.0,0.0,0.0,-1.7527113820674562e-05,1.0,-77.0,5.0,-0.23722222447395325,0.0,-0.5239500999450684,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,375.0,1500.0,51.459522899999996,0.0,1418.0,9.598837999999999,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.0005241946266832851,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.400005,0.0,0.0,9.659143,5.580174633497177e-05,-0.05305800926062762,-9.767112731933594,0.0,0.0,0.0,1.0,-2.7913561,1.533190369606018,5.0,0.0,0.0,-2.8397735006632986e-05,1.0,-76.0,5.0,-0.07735507190227509,0.0,0.3433755338191986,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459522899999996,0.0,1418.0,9.6989,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.00045939323995335764,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.4999970000000005,0.0,0.0,9.779067,-3.348107462114785e-05,-0.05305800926062762,-9.513654708862305,0.0,0.0,0.0,1.0,-2.7913561,0.9857962131500244,5.0,0.0,0.0,7.509776177400687e-05,1.0,-76.0,5.0,-0.24753624200820923,0.0,-0.5857277512550354,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,377.0,1500.0,51.459522899999996,0.0,1418.0,9.798892,-243.0,0.0,0.0,1500.0,1568.0,0.0,0.0010362249269910105,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.600016,0.0,0.0,9.859375,-3.995273162020991e-05,-0.05305800926062762,-9.66434097290039,0.0,0.0,0.0,1.0,-2.7913561,0.8367953896522522,5.0,0.0,0.0,-6.441828099425803e-05,1.0,-75.0,5.0,-0.1289251297712326,0.0,-0.2068212628364563,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459522899999996,0.0,1418.0,9.898911,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0006314492133784418,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.6999899999999997,0.0,0.0,9.979106,0.00012337638280410465,-0.05305800926062762,-9.726810455322266,0.0,0.0,0.0,1.0,-2.7913561,1.349791407585144,5.0,0.0,0.0,-3.0119471739751826e-05,1.0,-77.0,5.0,-0.28363528847694397,0.0,-0.3818832039833069,0.0,1602.0,7.8,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,374.0,1500.0,51.459522899999996,0.0,1418.0,9.998885,-243.0,0.0,0.0,1500.0,1568.0,0.0,-0.0007039407053210077,0.0,1491.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,
2.8000679999999996,0.0,0.0,10.059967,-8.587740367824955e-05,-0.05305800926062762,-9.927371978759766,0.0,0.0,0.0,1.0,-2.7895806,1.2616691589355469,5.0,0.0,0.0,1.7063035569317703e-05,1.0,-76.0,5.0,-0.18049517273902893,0.0,-0.5649564862251282,0.0,1602.0,-1050.51,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.4605822,0.0,1418.0,10.098963,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.00040458221831461753,0.0,1491.0,0.0,4.0,1000.0,0.0,0.0,,,,,,,,,
2.900041999999999,0.0,0.0,10.179309,5.1478376407990874e-05,-0.05305800926062762,-9.588109016418457,0.0,0.0,0.0,1.0,-2.7895806,1.6394304037094116,5.0,0.0,0.0,-2.0510936394575833e-05,1.0,-76.0,5.0,-0.18565218150615692,0.0,0.09385810792446136,0.0,1603.0,-1050.51,0.008028514559173916,0.0,0.0,0.0,0.0,1501.0,378.0,1500.0,51.4605822,0.0,1417.0,10.198936999999999,-243.0,0.0,0.0,1500.0,1568.0,0.0,-0.00039014201402849663,0.0,1490.0,0.0,4.0,1000.0,0.0,0.0,,,,,,,,,
3.0018189999999993,0.0,0.0,10.259504999999999,-3.7658571805276824e-07,-0.05305800926062762,-9.951869010925293,0.0,0.0,0.0,1.0,-2.7895806,1.4901832342147827,5.0,0.0,0.0,9.772441499509352e-05,1.0,-78.0,5.0,-0.1340821385383606,0.0,-0.10139955580234528,0.0,1603.0,-1050.51,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.4605822,0.0,1417.0,10.300714,-243.0,0.0,0.0,1500.0,1569.0,0.0,7.178101765004704e-05,0.0,1490.0,0.0,4.0,1000.0,0.0,0.0,,,,,,,,,
3.1004620000000003,0.0,0.0,10.379997999999999,-6.164519380150586e-05,-0.05305800926062762,-9.448966026306152,0.0,0.0,0.0,1.0,-2.7913292999999997,1.4358702898025513,5.0,0.0,0.0,3.7252794395082425e-05,1.0,-77.0,5.0,-0.37130436301231384,0.0,-0.45396658778190613,0.0,1603.0,7.17,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,375.0,1500.0,51.4594654,0.0,1417.0,10.399357,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.00034591513967467316,0.0,1491.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.200374,0.0,0.0,10.460089,6.28395892036622e-05,-0.05305800926062762,-9.759469985961914,0.0,0.0,0.0,1.0,-2.7913292999999997,1.4358283281326294,5.0,0.0,0.0,1.5105888903446125e-05,1.0,-75.0,5.0,-0.29910629987716675,0.0,0.0431162491440773,0.0,1603.0,7.17,0.008028514559173916,0.0,0.0,0.0,0.0,1501.0,376.0,1500.0,51.4594654,0.0,1417.0,10.499269,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0005080248306066919,0.0,1490.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.3011040000000005,0.0,0.0,10.580796,-5.139436427362762e-05,-0.05305800926062762,-9.709535598754883,0.0,0.0,0.0,1.0,-2.7913272,1.3518893718719482,5.0,0.0,0.0,1.1146283716028333e-05,1.0,-75.0,5.0,-0.22175121307373047,0.0,-0.20501494407653809,0.0,1603.0,7.55,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,377.0,1500.0,51.4594641,0.0,1417.0,10.599999,-243.0,0.0,0.0,1501.0,1568.0,0.0,0.000512053674487703,0.0,1490.0,0.0,15.0,1001.0,0.0,0.0,,,,,,,,,
3.400793,0.0,0.0,10.660397999999999,4.006510811066562e-05,-0.05305800926062762,-9.725078582763672,0.0,0.0,0.0,1.0,-2.7913272,1.391678810119629,5.0,0.0,0.0,-1.3522833756495815e-05,1.0,-75.0,5.0,-0.2681642770767212,0.0,0.057934533804655075,0.0,1603.0,7.55,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.4594641,0.0,1417.0,10.699688,-243.0,0.0,0.0,1500.0,1568.0,0.0,-0.0005586309380462584,0.0,1491.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.5008049999999997,0.0,0.0,10.780116999999999,-2.9373391646648236e-05,-0.05305800926062762,-9.706854820251465,0.0,0.0,0.0,1.0,-2.7913272,1.3974660634994507,5.0,0.0,0.0,-4.488145806430689e-06,1.0,-76.0,5.0,-0.11345411092042923,0.0,-0.28488248586654663,0.0,1603.0,7.55,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,374.0,1500.0,51.4594641,0.0,1417.0,10.7997,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.0003129115452599528,0.0,1491.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.600759,0.0,0.0,10.859689999999999,5.229573312084542e-05,-0.05305800926062762,-9.710094451904297,0.0,0.0,0.0,1.0,-2.7913235,1.3987396955490112,5.0,0.0,0.0,-7.357954742317409e-06,1.0,-75.0,5.0,-0.3300483226776123,0.0,0.011130783706903458,0.0,1602.0,7.99,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.4594592,0.0,1418.0,10.899654,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0003944702034578164,0.0,1491.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.7006639999999997,0.0,0.0,10.980107,-4.006721308723523e-05,-0.05305800926062762,-9.715714454650879,0.0,0.0,0.0,1.0,-2.7913235,1.3998868465423584,5.0,0.0,0.0,-9.054498807012867e-06,1.0,-75.0,5.0,-0.3197343051433563,0.0,-0.3040768802165985,0.0,1602.0,7.99,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,375.0,1500.0,51.4594592,0.0,1418.0,10.999559,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.00020168963851634075,0.0,1491.0,0.0,15.0,1000.0,0.0,0.0,,,,,,,,,
3.800777,0.0,0.0,11.060089,2.9233219712686456e-05,-0.05305800926062762,-9.707124710083008,0.0,0.0,0.0,1.0,-2.7913182,1.3967558145523071,5.0,0.0,0.0,-9.78816035108801e-06,1.0,-75.0,5.0,-0.23206523060798645,0.0,-0.03804343566298485,0.0,1603.0,8.17,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,375.0,1500.0,51.459454799999996,0.0,1417.0,11.099672,-242.0,0.0,0.0,1500.0,1568.0,0.0,-0.0003072601951918718,0.0,1491.0,0.0,17.0,1000.0,0.0,0.0,,,,,,,,,
3.900836999999999,0.0,0.0,11.180111,4.899400524142007e-06,-0.05305800926062762,-9.727910995483398,0.0,0.0,0.0,1.0,-2.7913182,1.3850001096725464,5.0,0.0,0.0,-1.5902313188825494e-06,1.0,-75.0,5.0,-0.4022463858127594,0.0,-0.33147141337394714,0.0,1602.0,8.17,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459454799999996,0.0,1418.0,11.199732,-242.0,0.0,0.0,1500.0,1568.0,0.0,0.0001506307904405317,0.0,1491.0,0.0,17.0,1000.0,0.0,0.0,,,,,,,,,
4.000757,0.0,0.0,11.260057,2.4259852932949833e-05,-0.05305800926062762,-9.725468635559082,0.0,0.0,0.0,1.0,-2.7913151,1.3895621299743652,5.0,0.0,0.0,-1.4701221380752841e-05,1.0,-75.0,5.0,-0.28879228234291077,0.0,-0.036853283643722534,0.0,1602.0,8.22,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.459451699999995,0.0,1418.0,11.299652,-243.0,0.0,0.0,1500.0,1568.0,0.0,-0.00020909462099532992,0.0,1491.0,0.0,18.0,1000.0,0.0,0.0,,,,,,,,,
4.100728999999999,0.0,0.0,11.380073999999999,1.027290028848385e-05,-0.05305800926062762,-9.705094337463379,0.0,0.0,0.0,1.0,-2.7913151,1.3912482261657715,5.0,0.0,0.0,-3.4617960072228333e-06,1.0,-76.0,5.0,-0.3197343051433563,0.0,-0.3008192777633667,0.0,1602.0,8.22,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,377.0,1500.0,51.459451699999995,0.0,1418.0,11.399624,-243.0,0.0,0.0,1500.0,1568.0,0.0,2.505413414493461e-05,0.0,1491.0,0.0,18.0,1000.0,0.0,0.0,,,,,,,,,
4.200794999999999,0.0,0.0,11.459919,3.214136065795364e-05,-0.05305800926062762,-9.72020149230957,0.0,0.0,0.0,1.0,-2.7913105,1.4011374711990356,5.0,0.0,0.0,-1.4223536975343469e-05,1.0,-76.0,5.0,-0.2578502595424652,0.0,-0.05972232669591904,0.0,1603.0,8.34,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,379.0,1500.0,51.4594477,0.0,1417.0,11.49969,-244.0,0.0,0.0,1501.0,1568.0,0.0,-0.00011440411116821526,0.0,1490.0,0.0,18.0,1001.0,0.0,0.0,,,,,,,,,
4.300796,0.0,0.0,11.580736,1.0193467900440975e-05,-0.05305800926062762,-9.716475486755371,0.0,0.0,0.0,1.0,-2.7913105,1.3950895071029663,5.0,0.0,0.0,-3.3783421183349723e-06,1.0,-76.0,5.0,-0.23206523060798645,0.0,-0.28811559081077576,0.0,1603.0,8.34,0.008028514559173916,0.0,0.0,0.0,0.0,1500.0,376.0,1500.0,51.4594477,0.0,1417.0,11.599691,-243.0,0.0,0.0,1500.0,1569.0,0.0,-4.2919017463635966e-05,0.0,1490.0,0.0,18.0,1000.0,0.0,0.0,,,,,,,,,
