time_index,velocity_z,altitude_gps,magnetometer_0,rpm_1,position_y,mode_0,global_position_latitude,servos_7,acceleration_z,time_actual,axis_rate_roll,mode_1,servos_3,tx_controls_0,tx_controls_5,altitude_baro,wind_y,position_x,tx_controls_7,servos_6,acceleration_y,time_flight,servos_2,axis_rate_yaw,magnetometer_1,servos_4,servos_0,servos_5,attitude_roll,magnetometer_2,wind_x,rpm_0,attitude_pitch,attitude_yaw,axis_rate_pitch,velocity_x,tx_controls_1,position_z,global_position_longitude,airspeed_0,tx_controls_2,tx_controls_3,gps_sat_count_0,tx_controls_4,servos_1,acceleration_x,velocity_y,tx_controls_6,mode_2,current_0,battery_1,current_1,current_2,current_3,airspeed_1,battery_0
0.9999829999999967,-0.081931471824646,5.84,170.0,-14.0,0.0,5.0,51.4594405,0.0,-10.310091972351074,19.759379,0.0012217304763960308,5.0,0.0,1000.0,1500.0,0.25011879205703735,0.0,0.0,1500.0,0.0,0.5396327972412109,19.778741999999998,0.0,-0.004014257279586958,-2.0,0.0,0.0,0.0,-0.014835298641951801,454.0,0.0,642.7148971557617,0.07016223593017205,2.359510615771134,-0.00017453292519943296,0.004419251810759306,1572.0,-0.31989720463752747,-2.7913194,0.0,1494.0,1605.0,18.0,1418.0,0.0,1.189452886581421,0.06239205226302147,1500.0,1.0,,,,,,,
1.0999999999999979,-0.14914117753505707,5.84,170.0,-14.0,0.0,5.0,51.4594405,0.0,-11.977167129516602,19.839209999999998,0.0013962634015954637,5.0,0.0,1000.0,1500.0,0.282742977142334,0.0,0.0,1500.0,0.0,0.6602371335029602,19.878759,0.0,-0.00471238898038469,-2.0,0.0,0.0,0.0,-0.01815142422074103,454.0,0.0,642.4670944213867,0.07278022980816354,2.361081412097929,-0.00017453292519943296,0.018627867102622986,1572.0,-0.32802894711494446,-2.7913194,0.0,1494.0,1605.0,18.0,1418.0,0.0,1.815293788909912,0.04561685025691986,1500.0,1.0,,,,,,,
1.1999569999999977,-0.4186972975730896,5.8500000000000005,170.0,-14.0,0.0,5.0,51.459440799999996,0.0,-12.332937240600586,19.959439,0.0015707963267948964,5.0,0.0,1000.0,1500.0,0.2555561363697052,0.0,0.0,1500.0,0.0,0.5084558129310608,19.978716,0.0,-0.0054105206811824215,-2.0,0.0,0.0,0.0,-0.018500490071139894,454.0,0.0,642.7148971557617,0.07801621756414652,2.365095669377516,-0.00034906585039886593,0.028663691133260727,1572.0,-0.36023014783859253,-2.7913189,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.2198145389556885,0.04764622822403908,1501.0,1.0,,,,,,,
1.2999579999999966,-0.6569706201553345,5.8500000000000005,170.0,-14.0,0.0,5.0,51.459440799999996,0.0,-12.03819465637207,20.039731,0.0019198621771937625,5.0,0.0,1001.0,1500.0,0.3969276249408722,0.0,0.0,1500.0,0.0,1.289798617362976,20.078716999999997,0.0,-0.005934119456780721,-2.0,0.0,0.0,0.0,-0.015707963267948967,454.0,0.0,642.4670944213867,0.07801621756414652,2.368237262031106,-0.00034906585039886593,0.02420720085501671,1571.0,-0.40178966522216797,-2.7913189,0.0,1495.0,1605.0,18.0,1418.0,0.0,3.127655506134033,0.088536836206913,1500.0,1.0,,,,,,,
1.399989999999999,-0.9615298509597778,5.89,170.0,-14.0,0.0,5.0,51.459440799999996,0.0,-12.217352867126465,20.159565999999998,0.0020943951023931952,5.0,0.0,1000.0,1500.0,0.4431452453136444,0.0,0.0,1500.0,0.0,1.1619267463684082,20.178749,0.0,-0.0066322511575784525,-2.0,0.0,0.0,0.0,-0.009773843811168246,454.0,0.0,642.7148971557617,0.07522369076095561,2.3741713814878866,-0.0005235987755982988,-0.10777762532234192,1572.0,-0.4986262619495392,-2.7913183,0.0,1494.0,1605.0,18.0,1418.0,0.0,3.4908878803253174,0.12988868355751038,1500.0,1.0,,,,,,,
1.4999819999999993,-1.1771718263626099,5.89,170.0,-14.0,0.0,5.0,51.459440799999996,0.0,-11.588274002075195,20.239221,0.0022689280275926286,5.0,0.0,1000.0,1500.0,0.424114465713501,0.0,0.0,1500.0,0.0,0.6331852078437805,20.278741,0.0,-0.007155849933176752,-2.0,0.0,0.0,0.0,-0.003141592653589793,454.0,0.0,642.7148971557617,0.0788888821901437,2.3745204473382855,-0.0006981317007977319,-0.22893668711185455,1572.0,-0.5857998728752136,-2.7913183,0.0,1494.0,1605.0,18.0,1418.0,0.0,3.7484843730926514,0.19413036108016968,1500.0,1.0,,,,,,,
1.5999939999999988,-1.3653289079666138,6.01,170.0,-14.0,0.0,5.0,51.4594404,0.0,-9.321953773498535,20.359472,0.0024434609527920616,5.0,0.0,1000.0,1500.0,0.625296950340271,0.0,0.0,1500.0,0.0,-0.7867684364318848,20.378753,0.0,-0.007853981633974483,-2.0,0.0,0.0,0.0,0.0012217304763960308,454.0,0.0,642.7148971557617,0.09075712110370514,2.364397537676718,-0.0006981317007977319,-0.3142581582069397,1572.0,-0.7430727481842041,-2.7913175999999997,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.905853271484375,0.3479885756969452,1500.0,1.0,,,,,,,
1.7000129999999984,-1.2954288721084595,6.01,170.0,-14.0,0.0,5.0,51.4594404,0.0,-6.721775054931641,20.439159999999998,0.002617993877991494,5.0,0.0,1000.0,1500.0,0.7965739369392395,0.0,0.0,1501.0,0.0,-0.6361708641052246,20.478772,0.0,-0.008377580409572781,-2.0,0.0,0.0,0.0,-0.005061454830783556,454.0,0.0,642.4670944213867,0.09983283321407564,2.3544491609403506,-0.0010471975511965976,-0.291213721036911,1572.0,-0.851830780506134,-2.7913175999999997,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.439058303833008,0.4947851002216339,1500.0,1.0,,,,,,,
1.799982,-0.8996205925941467,6.15,170.0,-14.0,0.0,5.0,51.459439599999996,0.0,-6.086887836456299,20.560015999999997,0.0027925268031909274,5.0,0.0,1000.0,1500.0,0.8047299981117249,0.0,0.0,1500.0,0.0,-0.272172749042511,20.578741,0.0,-0.00890117918517108,-2.0,0.0,0.0,0.0,-0.03822271061867582,454.0,0.0,642.7148971557617,0.11082840750163994,2.337519467196006,-0.0013962634015954637,-0.30849042534828186,1572.0,-0.9906509518623352,-2.7913164,0.0,1494.0,1605.0,17.0,1418.0,0.0,2.770071029663086,0.6623150706291199,1500.0,1.0,,,,,,,
1.899918999999997,-0.6673023104667664,6.15,170.0,-14.0,0.0,5.0,51.459439599999996,0.0,-7.583030700683594,20.639653,0.0029670597283903604,5.0,0.0,1000.0,1500.0,0.8101673722267151,0.0,0.0,1500.0,0.0,0.10996802151203156,20.678677999999998,0.0,-0.009250245035569947,-2.0,0.0,0.0,0.0,-0.061086523819801536,454.0,0.0,642.7148971557617,0.12217304763960307,2.3244294978060482,-0.0022689280275926286,-0.3354485332965851,1572.0,-1.056745171546936,-2.7913164,0.0,1494.0,1605.0,17.0,1418.0,0.0,3.108336925506592,0.797633945941925,1500.0,1.0,,,,,,,
2.0000079999999976,-0.5087496638298035,6.390000000000001,170.0,-14.0,0.0,5.0,51.459438399999996,0.0,-8.40197467803955,20.759466,0.003141592653589793,5.0,0.0,1000.0,1501.0,0.867259681224823,0.0,0.0,1500.0,0.0,0.13552795350551605,20.778767,0.0,-0.009599310885968814,-2.0,0.0,0.0,0.0,-0.08674286382411818,454.0,0.0,749.8688049316406,0.14294246573833558,2.304532744333313,-0.0033161255787892262,-0.3526225984096527,1572.0,-1.126678466796875,-2.7913140999999997,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.932304620742798,0.9520184993743896,1500.0,1.0,,,,,,,
2.099954999999998,-0.440711110830307,6.390000000000001,170.0,-14.0,0.0,5.0,51.459438399999996,0.0,-9.52235221862793,20.839219,0.0029670597283903604,5.0,0.0,1000.0,1500.0,0.9705696105957031,0.0,0.0,1500.0,0.0,1.5396661758422852,20.878714,0.0,-0.009948376736367679,-2.0,0.0,0.0,0.0,-0.1096066770252439,454.0,0.0,642.7148971557617,0.15795229730548685,2.2996458224277285,-0.00471238898038469,-0.3092724084854126,1572.0,-1.161818027496338,-2.7913140999999997,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.845452308654785,1.0293395519256592,1500.0,1.0,,,,,,,
2.2000119999999974,-0.4586782455444336,6.53,170.0,-14.0,0.0,5.0,51.4594379,0.0,-8.654712677001953,20.9594,0.002617993877991494,5.0,0.0,1000.0,1500.0,1.0031938552856445,0.0,0.0,1500.0,0.0,3.226776123046875,20.978771,0.0,-0.010122909661567111,-2.0,0.0,0.0,0.0,-0.1494001839707146,454.0,0.0,749.8688049316406,0.1825614397586069,2.3052308760341105,-0.006457718232379019,-0.34179484844207764,1572.0,-1.2093862295150757,-2.7913110999999997,0.0,1494.0,1605.0,18.0,1418.0,0.0,1.8542379140853882,0.9275779128074646,1500.0,1.0,,,,,,,
2.299993999999998,-0.3910508453845978,6.53,170.0,-14.0,0.0,5.0,51.4594379,0.0,-7.205018997192383,21.039734,0.0019198621771937625,5.0,0.0,1000.0,1500.0,1.1282532215118408,0.0,0.0,1500.0,0.0,1.7352185249328613,21.078753,0.0,-0.010297442586766544,-2.0,0.0,0.0,0.0,-0.14748032179352083,454.0,0.0,749.8688049316406,0.20263272615654165,2.304183678482914,-0.008377580409572781,-0.37474897503852844,1572.0,-1.2384752035140991,-2.7913110999999997,0.0,1494.0,1605.0,18.0,1418.0,0.0,2.728572368621826,0.7953664660453796,1500.0,1.0,,,,,,,
2.3999939999999995,-0.15243735909461975,6.59,170.0,-14.0,0.0,5.0,51.4594374,0.0,-6.7726359367370605,21.159511,0.0010471975511965976,5.0,0.0,1000.0,1500.0,1.0956289768218994,0.0,0.0,1500.0,0.0,1.5279622077941895,21.178753,0.0,-0.010122909661567111,-2.0,0.0,0.0,0.0,-0.14154620233674012,454.0,0.0,749.962532043457,0.2345722514680379,2.297725960250535,-0.01064650843716541,-0.4354621171951294,1572.0,-1.2643436193466187,-2.7913085,0.0,1495.0,1605.0,18.0,1417.0,0.0,3.495588541030884,0.750332772731781,1500.0,1.0,,,,,,,
2.4999759999999966,-0.008813667111098766,6.59,170.0,-14.0,0.0,5.0,51.4594374,0.0,-7.902494430541992,21.239179999999998,0.0,5.0,0.0,1000.0,1500.0,1.2043763399124146,0.0,0.0,1500.0,0.0,2.647897243499756,21.278734999999998,0.0,-0.00942477796076938,-2.0,0.0,0.0,0.0,-0.16388641676226756,454.0,0.0,749.8688049316406,0.26232298657474773,2.2849850567109766,-0.012740903539558606,-0.4853106439113617,1572.0,-1.2657153606414795,-2.7913085,0.0,1495.0,1605.0,18.0,1417.0,0.0,4.431980609893799,0.7481205463409424,1501.0,1.0,,,,,,,
2.6000049999999995,-0.059884633868932724,6.640000000000001,170.0,-14.0,0.0,5.0,51.4594367,0.0,-10.60963249206543,21.359648,-0.0008726646259971648,5.0,0.0,1000.0,1500.0,1.0548487901687622,0.0,0.0,1500.0,0.0,3.210106134414673,21.378764,0.0,-0.008377580409572781,-2.0,0.0,0.0,0.0,-0.19058995431778078,454.0,0.0,749.962532043457,0.31468286413457763,2.2595032496318592,-0.014660765716752368,-0.5758102536201477,1572.0,-1.2592577934265137,-2.791306,0.0,1494.0,1605.0,18.0,1418.0,0.0,5.10623025894165,0.6821707487106323,1500.0,1.0,,,,,,,
2.699945999999997,-0.29744473099708557,6.640000000000001,170.0,-14.0,0.0,5.0,51.4594367,0.0,-12.355035781860352,21.439172,-0.0019198621771937625,5.0,0.0,1000.0,1500.0,1.1119410991668701,0.0,0.0,1500.0,0.0,2.4005932807922363,21.478704999999998,0.0,-0.006981317007977318,-2.0,0.0,0.0,0.0,-0.19285888234537343,454.0,0.0,749.962532043457,0.3413864016900908,2.2415263583363174,-0.016580627893946133,-0.572151243686676,1572.0,-1.2675189971923828,-2.791306,0.0,1494.0,1605.0,18.0,1418.0,0.0,4.873006820678711,0.6189888119697571,1500.0,1.0,,,,,,,
2.8000039999999977,-0.5028547644615173,6.65,170.0,-14.0,0.0,5.0,51.4594355,0.0,-8.291961669921875,21.560018,-0.0029670597283903604,5.0,0.0,1000.0,1500.0,1.272343397140503,0.0,0.0,1500.0,0.0,0.4312467575073242,21.578763,0.0,-0.004886921905584123,-2.0,0.0,0.0,0.0,-0.1733111947230369,454.0,0.0,749.962532043457,0.3473205211468716,2.2144737549304057,-0.01832595714594046,-0.3956032395362854,1572.0,-1.31233549118042,-2.7913031,0.0,1495.0,1604.0,18.0,1418.0,0.0,2.34555721282959,0.45289039611816406,1500.0,1.0,,,,,,,
2.9000289999999964,-0.3596726953983307,6.65,170.0,-14.0,0.0,5.0,51.4594355,0.0,-6.52329158782959,21.639734999999998,-0.004014257279586958,5.0,0.0,1000.0,1500.0,1.1880642175674438,0.0,0.0,1500.0,0.0,1.1334385871887207,21.678787999999997,0.0,-0.0022689280275926286,-2.0,0.0,0.0,0.0,-0.15707963267948966,454.0,0.0,749.8688049316406,0.35273104182805404,2.1853267564221,-0.020071286397934793,-0.2410799264907837,1572.0,-1.341948390007019,-2.7913031,0.0,1495.0,1605.0,18.0,1417.0,0.0,2.8234078884124756,0.3517002463340759,1500.0,1.0,,,,,,,
2.999913999999997,-0.05621747300028801,6.74,170.0,-14.0,0.0,5.0,51.4594343,0.0,-7.037618637084961,21.759397,-0.004886921905584123,5.0,0.0,1000.0,1500.0,1.1635960340499878,0.0,0.0,1500.0,0.0,1.2581989765167236,21.778672999999998,0.0,0.00034906585039886593,-2.0,0.0,0.0,0.0,-0.16859880574265224,454.0,0.0,749.8688049316406,0.3762929867299774,2.13610847151586,-0.021642082724729686,-0.14256209135055542,1572.0,-1.3597886562347412,-2.7913001,0.0,1494.0,1605.0,18.0,1418.0,0.0,3.9103503227233887,0.2566666603088379,1500.0,1.0,,,,,,,
3.0999729999999985,0.022478653118014336,6.74,170.0,-14.0,0.0,5.0,51.4594343,0.0,-9.066370010375977,21.839098999999997,-0.005759586531581287,5.0,0.0,1000.0,1500.0,1.0901916027069092,0.0,0.0,1500.0,0.0,2.6292338371276855,21.878732,0.0,0.003665191429188092,-2.0,0.0,0.0,0.0,-0.19896753472735357,454.0,0.0,749.8500595092773,0.4026474584350918,2.113244658314734,-0.023212879051524585,-0.13207027316093445,1572.0,-1.3542964458465576,-2.7913001,0.0,1494.0,1605.0,18.0,1418.0,0.0,5.1048994064331055,0.2111545205116272,1500.0,1.0,,,,,,,
3.1999579999999987,-0.1738005429506302,6.8100000000000005,170.0,-14.0,0.0,5.0,51.4594332,0.0,-11.392492294311523,21.959456,-0.0066322511575784525,5.0,0.0,1000.0,1500.0,1.2234070301055908,0.0,0.0,1501.0,0.0,3.251110076904297,21.978717,0.0,0.007155849933176752,-2.0,0.0,0.0,0.0,-0.24993114888558798,454.0,0.0,749.8500595092773,0.4447098934081552,2.091428042664805,-0.024260076602721184,-0.05713074654340744,1572.0,-1.3464118242263794,-2.7912969999999997,0.0,1495.0,1605.0,17.0,1417.0,0.0,6.438994407653809,0.0934164822101593,1500.0,1.0,,,,,,,
3.299971999999997,-0.4387720227241516,6.8100000000000005,170.0,-14.0,0.0,5.0,51.4594332,0.0,-9.390620231628418,22.039749999999998,-0.007853981633974483,5.0,0.0,1000.0,1500.0,1.1255345344543457,0.0,0.0,1500.0,0.0,3.4945974349975586,22.078730999999998,0.0,0.01117010721276371,-2.0,0.0,0.0,0.0,-0.2750638901143063,454.0,0.0,749.8500595092773,0.4537856055185257,2.086541120759221,-0.025132741228718343,0.017380572855472565,1572.0,-1.3612176179885864,-2.7912969999999997,0.0,1495.0,1604.0,17.0,1418.0,0.0,3.4788784980773926,-0.038645774126052856,1500.0,1.0,,,,,,,
3.399970999999997,-0.3445699214935303,6.8,170.0,-14.0,0.0,5.0,51.459432199999995,0.0,-6.420053005218506,22.15943,-0.00890117918517108,5.0,0.0,1000.0,1500.0,1.2968114614486694,0.0,0.0,1500.0,0.0,2.0424370765686035,22.178729999999998,0.0,0.015533430342749533,-2.0,0.0,0.0,0.0,-0.2741912254883092,454.0,0.0,749.8500595092773,0.44279003123096145,2.089333647562412,-0.025656340004316644,0.17420344054698944,1572.0,-1.3973113298416138,-2.7912936999999998,0.0,1494.0,1605.0,17.0,1418.0,0.0,2.674983501434326,-0.31754302978515625,1500.0,1.0,,,,,,,
3.4999949999999984,-0.11172498762607574,6.8,170.0,-14.0,0.0,5.0,51.459432199999995,0.0,-5.397451400756836,22.239183,-0.009773843811168246,5.0,0.0,1000.0,1500.0,1.310404896736145,0.0,0.0,1500.0,0.0,1.9243855476379395,22.278754,0.0,0.019024088846738195,-2.0,0.0,0.0,0.0,-0.2689552377323262,454.0,0.0,749.8500595092773,0.4431390970813603,2.0954422999443922,-0.026179938779914945,0.20523227751255035,1572.0,-1.4051849842071533,-2.7912936999999998,0.0,1494.0,1605.0,17.0,1418.0,0.0,3.924574613571167,-0.38941141963005066,1500.0,1.0,,,,,,,
3.600005999999997,0.15293270349502563,6.8,170.0,-14.0,0.0,5.0,51.4594312,0.0,-7.259013652801514,22.359655,-0.010471975511965976,5.0,0.0,1000.0,1500.0,1.130971908569336,0.0,0.0,1500.0,0.0,2.7193431854248047,22.378764999999998,0.0,0.02199114857512855,-2.0,0.0,0.0,0.0,-0.2707005669843205,454.0,0.0,749.962532043457,0.46478117980608996,2.0860175219836226,-0.026354471705114377,0.15113620460033417,1572.0,-1.3868610858917236,-2.7912908,0.0,1495.0,1605.0,18.0,1417.0,0.0,5.503100872039795,-0.40309804677963257,1500.0,1.0,,,,,,,
3.6999609999999983,0.10666923969984055,6.8,170.0,-14.0,0.0,5.0,51.4594312,0.0,-10.059768676757812,22.439183999999997,-0.010995574287564275,5.0,0.0,1000.0,1500.0,1.2125324010849,0.0,0.0,1500.0,0.0,3.505586624145508,22.47872,0.0,0.024783675378319478,-2.0,0.0,0.0,0.0,-0.28832839242946323,454.0,0.0,749.962532043457,0.4871213942316174,2.0678660977628818,-0.026354471705114377,0.1629919409751892,1572.0,-1.3652833700180054,-2.7912908,0.0,1495.0,1605.0,18.0,1417.0,0.0,5.97400426864624,-0.426815390586853,1500.0,1.0,,,,,,,
3.799979999999998,-0.2526410222053528,6.8100000000000005,170.0,-14.0,0.0,5.0,51.45943,0.0,-12.03799819946289,22.560157999999998,-0.011519173063162575,5.0,0.0,1000.0,1500.0,1.332154393196106,0.0,0.0,1500.0,0.0,3.2651190757751465,22.578739,0.0,0.027227136331111543,-2.0,0.0,0.0,0.0,-0.3232349774693498,454.0,0.0,749.962532043457,0.5078908123303499,2.0217894055102312,-0.026354471705114377,0.30549877882003784,1572.0,-1.353142499923706,-2.7912877999999997,0.0,1494.0,1605.0,18.0,1418.0,0.0,6.160312652587891,-0.5018195509910583,1500.0,1.0,,,,,,,
3.8999909999999964,-0.4069138169288635,6.8100000000000005,170.0,-14.0,0.0,5.0,51.45943,0.0,-7.9225640296936035,22.63982,-0.011868238913561441,5.0,0.0,1000.0,1500.0,1.4354642629623413,0.0,0.0,1500.0,0.0,1.899695873260498,22.678749999999997,0.0,0.02949606435870417,-2.0,0.0,0.0,0.0,-0.3249803067213442,454.0,0.0,749.962532043457,0.4991641660703783,1.9929914728523248,-0.02600540585471551,0.4478878676891327,1572.0,-1.3718442916870117,-2.7912877999999997,0.0,1494.0,1605.0,18.0,1418.0,0.0,3.525197982788086,-0.6125965714454651,1500.0,1.0,,,,,,,
3.9999939999999974,-0.18244300782680511,6.86,170.0,-14.0,0.0,5.0,51.459428599999995,0.0,-5.39719295501709,22.759676,-0.012042771838760876,5.0,0.0,1000.0,1500.0,1.30768620967865,0.0,0.0,1500.0,0.0,1.0824514627456665,22.778753,0.0,0.031939525311496235,-2.0,0.0,0.0,0.0,-0.3066543495754037,454.0,0.0,749.962532043457,0.4871213942316174,1.9308577514813268,-0.025830872929516076,0.5861444473266602,1572.0,-1.4018598794937134,-2.7912841,0.0,1495.0,1604.0,18.0,1418.0,0.0,3.85371994972229,-0.6582337617874146,1500.0,1.0,,,,,,,
4.099923999999998,0.06384717673063278,6.86,170.0,-14.0,0.0,5.0,51.459428599999995,0.0,-6.0547990798950195,22.839129999999997,-0.012391837689159739,5.0,0.0,1000.0,1500.0,1.3239983320236206,0.0,0.0,1500.0,0.0,1.6442373991012573,22.878683,0.0,0.03385938748868999,-2.0,0.0,0.0,0.0,-0.3152064629101759,454.0,0.0,749.962532043457,0.48956485518440945,1.8935077054886482,-0.02548180707911721,0.6254773736000061,1572.0,-1.403074860572815,-2.7912841,0.0,1495.0,1604.0,18.0,1418.0,0.0,4.35114049911499,-0.6018298268318176,1500.0,1.0,,,,,,,
