time_index,servos_1,servos_2,tx_controls_1,gps_sat_count_0,position_x,axis_rate_yaw,altitude_gps,velocity_z,acceleration_y,velocity_y,tx_controls_2,axis_rate_roll,time_flight,mode_1,acceleration_z,wind_x,attitude_yaw,tx_controls_5,airspeed_0,global_position_latitude,servos_3,time_actual,tx_controls_4,velocity_x,position_z,rpm_0,magnetometer_2,wind_y,tx_controls_0,mode_0,servos_4,servos_5,tx_controls_6,servos_6,attitude_pitch,servos_0,mode_2,global_position_longitude,axis_rate_pitch,altitude_baro,rpm_1,acceleration_x,tx_controls_7,servos_7,magnetometer_1,attitude_roll,magnetometer_0,tx_controls_3,position_y,current_3,airspeed_1,current_0,current_1,current_2,battery_0,battery_1
0.9998090000000026,0.0,0.0,1568.0,17.0,0.0,0.0,-0.7000000000000001,0.02957743965089321,0.7466146945953369,0.08152125775814056,1491.0,0.0,20.594697,5.0,-9.635234832763672,0.0,2.736676267127109,1500.0,0.0,51.4595456,0.0,20.575322999999997,1418.0,0.0029802254866808653,0.40437713265419006,20991.0791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06073745796940267,0.0,1.0,-2.7909469,0.0,-0.41804182529449463,-14.0,1.0114619731903076,1500.0,0.0,-3.0,-0.00767944870877505,214.0,1602.0,0.0,,,,,,,
1.0998600000000032,0.0,0.0,1569.0,17.0,0.0,0.0,-0.67,0.02722601592540741,0.029141580685973167,0.059316519647836685,1490.0,0.0,20.694748,5.0,-10.204402923583984,0.0,2.7368508000523084,1500.0,0.0,51.459545899999995,0.0,20.655036,1417.0,-0.005261681042611599,0.401326984167099,20991.0791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06091199089460211,0.0,1.0,-2.790947,0.0,-0.4438468813896179,-14.0,1.1551213264465332,1500.0,0.0,-3.0,-0.005934119456780721,214.0,1603.0,0.0,,,,,,,
1.199746000000001,0.0,0.0,1569.0,17.0,0.0,0.0,-0.67,0.022021645680069923,0.9193897843360901,0.09339091181755066,1490.0,0.0,20.794634,5.0,-9.649200439453125,0.0,2.7371998659027073,1500.0,0.0,51.459545899999995,0.0,20.774925,1417.0,0.005372850690037012,0.4005456566810608,20999.4736328125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06056292504420324,0.0,1.0,-2.790947,0.0,-0.43352484703063965,-14.0,0.6781161427497864,1500.0,0.0,-3.0,-0.00890117918517108,214.0,1603.0,0.0,,,,,,,
1.2997760000000014,0.0,0.0,1568.0,17.0,0.0,0.0,-0.63,0.030298732221126556,-0.18178027868270874,0.06489215791225433,1491.0,-0.00017453292519943296,20.894664,5.0,-9.884450912475586,0.0,2.7371998659027073,1500.0,0.0,51.4595461,0.0,20.854996,1418.0,-0.01381050143390894,0.40184372663497925,20991.0791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0603883921190038,0.0,1.0,-2.7909471,0.0,-0.4283638596534729,-14.0,0.8898625373840332,1500.0,0.0,-3.0,-0.008726646259971648,214.0,1602.0,0.0,,,,,,,
1.3997670000000006,0.0,0.0,1568.0,17.0,0.0,0.0,-0.63,0.026259321719408035,-0.10558794438838959,0.07850181311368942,1491.0,-0.00017453292519943296,20.994654999999998,5.0,-9.594664573669434,0.0,2.7375489317531057,1500.0,0.0,51.4595461,0.0,20.975223,1418.0,0.0009780506370589137,0.40491631627082825,20991.0791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.060039326268604934,0.0,1.0,-2.7909471,0.0,-0.3612707257270813,-14.0,1.4532090425491333,1500.0,0.0,-3.0,-0.008726646259971648,214.0,1602.0,0.0,,,,,,,
1.499759000000001,0.0,0.0,1569.0,17.0,0.0,0.0,-0.59,0.02066819928586483,0.1075691282749176,0.07651733607053757,1490.0,-0.00034906585039886593,21.094647,5.0,-9.57055377960205,0.0,2.7377234646783055,1500.0,0.0,51.4595462,0.0,21.055049999999998,1417.0,0.002336591947823763,0.40673398971557617,20989.505126953125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.059864793343405505,0.0,1.0,-2.7909474,-0.00017453292519943296,-0.4128808081150055,-14.0,1.3739873170852661,1500.0,0.0,-3.0,-0.009773843811168246,214.0,1603.0,0.0,,,,,,,
1.5997460000000032,0.0,0.0,1568.0,17.0,0.0,0.0,-0.59,0.02108626626431942,0.17599156498908997,0.0785277932882309,1491.0,-0.0005235987755982988,21.194634,5.0,-9.785539627075195,0.0,2.738072530528704,1500.0,0.0,51.4595462,0.0,21.174909,1417.0,-0.001958064967766404,0.4087495803833008,20989.505126953125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.05969026041820607,0.0,1.0,-2.7909474,-0.00017453292519943296,-0.3199826180934906,-14.0,1.1022987365722656,1500.0,0.0,-3.0,-0.011519173063162575,214.0,1603.0,0.0,,,,,,,
1.699784000000001,0.0,0.0,1568.0,17.0,0.0,0.0,-0.54,0.0164470374584198,-0.3603789210319519,0.06393793225288391,1491.0,-0.0006981317007977319,21.294672,5.0,-9.755166053771973,0.0,2.737897997603505,1500.0,0.0,51.459546499999995,0.0,21.255025,1418.0,-0.008186967112123966,0.40906238555908203,20989.505126953125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.05969026041820607,0.0,1.0,-2.7909476,-0.00017453292519943296,-0.4696519374847412,-14.0,1.073244571685791,1500.0,0.0,-3.0,-0.009250245035569947,214.0,1602.0,0.0,,,,,,,
1.7997760000000014,0.0,0.0,1568.0,17.0,0.0,0.0,-0.54,0.013657606206834316,0.1871097981929779,0.08010684698820114,1491.0,-0.0008726646259971648,21.394664,5.0,-9.29464340209961,0.0,2.7375489317531057,1500.0,0.0,51.459546499999995,0.0,21.374862999999998,1418.0,0.007284282241016626,0.40948793292045593,21006.301025390625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.059864793343405505,0.0,1.0,-2.7909476,-0.00034906585039886593,-0.35610970854759216,-14.0,1.682654619216919,1500.0,0.0,-3.0,-0.007155849933176752,214.0,1602.0,0.0,,,,,,,
1.8997830000000029,0.0,0.0,1568.0,17.0,0.0,0.0,-0.49,0.006836278364062309,0.3229566812515259,0.07521799951791763,1491.0,-0.0010471975511965976,21.494671,5.0,-9.649028778076172,0.0,2.737897997603505,1500.0,0.0,51.4595469,0.0,21.455002999999998,1418.0,0.006560475565493107,0.4101189374923706,20992.653076171875,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.059864793343405505,0.0,1.0,-2.7909478,-0.00034906585039886593,-0.4128808081150055,-14.0,1.4664623737335205,1500.0,0.0,-3.0,-0.009075712110370514,214.0,1602.0,0.0,,,,,,,
1.999964000000002,0.0,0.0,1568.0,17.0,0.0,0.0,-0.49,0.0014080263208597898,0.004068853333592415,0.07136308401823044,1490.0,-0.0012217304763960308,21.594852,5.0,-9.803224563598633,0.0,2.7375489317531057,1501.0,0.0,51.4595469,0.0,21.575347,1417.0,0.005354190710932016,0.41016364097595215,20992.653076171875,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06021385919380437,0.0,1.0,-2.7909478,-0.0005235987755982988,-0.3457876741886139,-14.0,0.8579813838005066,1500.0,0.0,-3.0,-0.006806784082777886,214.0,1603.0,0.0,,,,,,,
2.0997800000000026,0.0,0.0,1568.0,16.0,0.0,0.0,-0.45,0.0165390782058239,0.20061731338500977,0.0706094354391098,1491.0,-0.0013962634015954637,21.694668,5.0,-9.751459121704102,0.0,2.7375489317531057,1500.0,0.0,51.459547099999995,0.0,21.655120999999998,1418.0,-0.005764065310359001,0.4099540114402771,20989.505126953125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06021385919380437,0.0,1.0,-2.7909479,-0.0005235987755982988,-0.42320284247398376,-14.0,1.0765776634216309,1500.0,0.0,-3.0,-0.007853981633974483,214.0,1602.0,0.0,,,,,,,
2.1997730000000004,0.0,0.0,1568.0,16.0,0.0,0.0,-0.45,0.007350515108555555,-0.013685368932783604,0.0530828982591629,1491.0,-0.0015707963267948964,21.794660999999998,5.0,-9.66313648223877,0.0,2.737897997603505,1500.0,0.0,51.459547099999995,0.0,21.774921,1418.0,-0.001217851066030562,0.409540057182312,20989.505126953125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0603883921190038,0.0,1.0,-2.7909479,-0.0006981317007977319,-0.43352484703063965,-14.0,1.2186601161956787,1500.0,0.0,-3.0,-0.008726646259971648,214.0,1602.0,0.0,,,,,,,
2.299755000000001,0.0,0.0,1568.0,17.0,0.0,0.0,-0.42,0.013407249003648758,-0.051367588341236115,0.05076909810304642,1490.0,-0.0019198621771937625,21.894643,5.0,-9.848220825195312,0.0,2.7375489317531057,1501.0,0.0,51.4595474,0.0,21.85504,1417.0,-0.006622644141316414,0.40997716784477234,20948.15283203125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06056292504420324,0.0,1.0,-2.7909481,-0.0006981317007977319,-0.4128808081150055,-14.0,1.0203229188919067,1500.0,0.0,-3.0,-0.006283185307179586,214.0,1603.0,0.0,,,,,,,
2.399776000000003,0.0,0.0,1568.0,17.0,0.0,0.0,-0.42,0.0072060562670230865,-0.03971816971898079,0.04131129011511803,1490.0,-0.0020943951023931952,21.994664,5.0,-9.738001823425293,0.0,2.7375489317531057,1500.0,0.0,51.4595474,0.0,21.975310999999998,1417.0,-0.00571209192276001,0.41091686487197876,20948.15283203125,402.0,0.0,1001.0,5.0,0.0,0.0,1500.0,0.0,0.06073745796940267,0.0,1.0,-2.7909481,-0.0008726646259971648,-0.44900789856910706,-14.0,1.050735354423523,1501.0,0.0,-3.0,-0.006457718232379019,214.0,1603.0,0.0,,,,,,,
2.4996270000000003,0.0,0.0,1568.0,17.0,0.0,0.0,-0.39,0.012801510281860828,-0.07739377021789551,0.029616553336381912,1491.0,-0.0022689280275926286,22.094514999999998,5.0,-10.064009666442871,0.0,2.7371998659027073,1500.0,0.0,51.459547699999995,0.0,22.054990999999998,1417.0,-0.00808543898165226,0.4118039608001709,18375.1162109375,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06126105674500097,0.0,1.0,-2.7909482,-0.0008726646259971648,-0.45932990312576294,-14.0,0.9666191935539246,1500.0,0.0,-3.0,-0.004537856055185257,214.0,1603.0,0.0,,,,,,,
2.5997800000000026,0.0,0.0,1568.0,17.0,0.0,0.00017453292519943296,-0.39,0.010522178374230862,-0.310269832611084,0.02981702797114849,1491.0,-0.0024434609527920616,22.194668,5.0,-10.034749984741211,0.0,2.736501734201909,1500.0,0.0,51.459547699999995,0.0,22.174896,1418.0,-0.005810899194329977,0.41433101892471313,18375.1162109375,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06161012259539984,0.0,1.0,-2.7909482,-0.0010471975511965976,-0.4128808081150055,-14.0,1.1455310583114624,1500.0,0.0,-3.0,0.0005235987755982988,214.0,1602.0,0.0,,,,,,,
2.699786000000003,0.0,0.0,1569.0,17.0,0.0,0.00017453292519943296,-0.37,-0.003102389397099614,0.13733644783496857,0.022501328960061073,1490.0,-0.002617993877991494,22.294674,5.0,-9.59566879272461,0.0,2.736501734201909,1500.0,0.0,51.459548,0.0,22.255084999999998,1417.0,0.00023222508025355637,0.41571366786956787,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06213372137099813,0.0,1.0,-2.7909482,-0.0010471975511965976,-0.3973977863788605,-14.0,1.0666660070419312,1501.0,0.0,-3.0,-0.0005235987755982988,214.0,1603.0,0.0,,,,,,,
2.7999870000000016,0.0,0.0,1569.0,17.0,0.0,0.00034906585039886593,-0.37,0.002577447099611163,-0.00885685533285141,0.01848338171839714,1490.0,-0.0027925268031909274,22.394875,5.0,-9.617015838623047,0.0,2.7361526683515107,1500.0,0.0,51.459548,0.0,22.374892,1417.0,0.003964073024690151,0.4167020320892334,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06300638599699529,0.0,1.0,-2.7909482,-0.0012217304763960308,-0.5573890805244446,-14.0,1.239330768585205,1500.0,0.0,-3.0,0.00034906585039886593,214.0,1603.0,0.0,,,,,,,
2.899788000000001,0.0,0.0,1568.0,17.0,0.0,0.00034906585039886593,-0.32,0.0074927350506186485,0.2900732457637787,0.013134347274899483,1491.0,-0.0027925268031909274,22.494676,5.0,-9.667015075683594,0.0,2.7361526683515107,1500.0,0.0,51.4595485,0.0,22.455054999999998,1418.0,-0.005867078900337219,0.41903382539749146,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06318091892219473,0.0,1.0,-2.7909482999999997,-0.0012217304763960308,-0.4644909203052521,-14.0,1.0779591798782349,1500.0,0.0,-3.0,-0.0008726646259971648,214.0,1602.0,0.0,,,,,,,
2.999813000000003,0.0,0.0,1568.0,17.0,0.0,0.0005235987755982988,-0.32,0.011528288945555687,0.14916935563087463,0.0005967838224023581,1491.0,-0.0029670597283903604,22.594701,5.0,-9.952972412109375,0.0,2.7356290695759125,1500.0,0.0,51.4595485,0.0,22.575426,1418.0,-0.0009622412617318332,0.4251320958137512,19061.018798828125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06318091892219473,0.0,1.0,-2.7909482999999997,-0.0012217304763960308,-0.43352484703063965,-14.0,1.2986316680908203,1500.0,0.0,-3.0,0.0,214.0,1602.0,0.0,,,,,,,
3.0997510000000013,0.0,0.0,1568.0,17.0,0.0,0.0005235987755982988,-0.28,0.006009913049638271,0.2984187602996826,0.0001754692057147622,1491.0,-0.0029670597283903604,22.694639,5.0,-9.742013931274414,0.0,2.7356290695759125,1500.0,0.0,51.459548899999994,0.0,22.655006,1418.0,-0.0034874414559453726,0.428529292345047,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06335545184739416,0.0,1.0,-2.7909482999999997,-0.0012217304763960308,-0.4025588035583496,-14.0,0.9291127920150757,1500.0,0.0,-3.0,-0.00017453292519943296,214.0,1602.0,0.0,,,,,,,
3.19979,0.0,0.0,1568.0,17.0,0.0,0.0005235987755982988,-0.28,0.00913103949278593,0.35054439306259155,-0.011405419558286667,1491.0,-0.0029670597283903604,22.794677999999998,5.0,-9.768209457397461,0.0,2.735280003725513,1500.0,0.0,51.459548899999994,0.0,22.775009999999998,1418.0,-0.0020978704560548067,0.43137192726135254,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06405358354819189,0.0,1.0,-2.7909482999999997,-0.0013962634015954637,-0.3767537474632263,-14.0,1.1962686777114868,1500.0,0.0,-3.0,-0.00034906585039886593,214.0,1602.0,0.0,,,,,,,
3.299968,0.0,0.0,1568.0,17.0,0.0,0.0006981317007977319,-0.22,0.0161746796220541,-0.5362444519996643,-0.027228519320487976,1491.0,-0.0029670597283903604,22.894855999999997,5.0,-9.940733909606934,0.0,2.734756404949915,1500.0,0.0,51.4595493,0.0,22.855059999999998,1418.0,-0.013287375681102276,0.4323708713054657,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06405358354819189,0.0,1.0,-2.7909484,-0.0013962634015954637,-0.3870757520198822,-14.0,1.1892716884613037,1500.0,0.0,-3.0,0.0017453292519943296,214.0,1602.0,0.0,,,,,,,
3.399660000000001,0.0,0.0,1568.0,17.0,0.0,0.0008726646259971648,-0.22,-0.001561917131766677,0.8678581118583679,-0.010793481953442097,1491.0,-0.003141592653589793,22.994547999999998,5.0,-9.516600608825684,0.0,2.7349309378751148,1500.0,0.0,51.4595493,0.0,22.975185,1418.0,0.008530762977898121,0.43178486824035645,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06422811647339133,0.0,1.0,-2.7909484,-0.0013962634015954637,-0.4386858642101288,-14.0,1.2873344421386719,1500.0,0.0,-3.0,-0.003665191429188092,214.0,1602.0,0.0,,,,,,,
3.4997830000000008,0.0,0.0,1568.0,17.0,0.0,0.0008726646259971648,-0.16,0.004000573419034481,-0.9541409015655518,-0.06231793016195297,1491.0,-0.003141592653589793,23.094670999999998,5.0,-9.76048469543457,0.0,2.7338837403239182,1500.0,0.0,51.4595498,0.0,23.05503,1418.0,-0.019939344376325607,0.43095991015434265,17019.896728515625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0645771823237902,0.0,1.0,-2.7909485,-0.0013962634015954637,-0.4025588035583496,-14.0,1.057748556137085,1500.0,0.0,-3.0,0.0020943951023931952,214.0,1602.0,0.0,,,,,,,
3.599767,0.0,0.0,1568.0,17.0,0.0,0.0010471975511965976,-0.16,0.004766679834574461,0.892341136932373,-0.007291455753147602,1491.0,-0.003141592653589793,23.194654999999997,5.0,-9.834430694580078,0.0,2.7338837403239182,1500.0,0.0,51.4595498,0.0,23.174882999999998,1418.0,0.007147800177335739,0.42998069524765015,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0645771823237902,0.0,1.0,-2.7909485,-0.0013962634015954637,-0.5419060587882996,-14.0,1.0925804376602173,1500.0,0.0,-3.0,-0.0008726646259971648,214.0,1602.0,0.0,,,,,,,
3.6997890000000027,0.0,0.0,1569.0,16.0,0.0,0.0012217304763960308,-0.16,0.0020329307299107313,-0.7097399234771729,-0.06346484273672104,1490.0,-0.003141592653589793,23.294677,5.0,-9.77670669555664,0.0,2.73318560862312,1500.0,0.0,51.459550099999994,0.0,23.254970999999998,1417.0,-0.017109330743551254,0.43057411909103394,17933.389892578125,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06475171524898962,0.0,1.0,-2.7909485999999997,-0.0013962634015954637,-0.5212620496749878,-14.0,1.1039812564849854,1500.0,0.0,-3.0,0.0019198621771937625,214.0,1603.0,0.0,,,,,,,
3.799792,0.0,0.0,1568.0,16.0,0.0,0.0012217304763960308,-0.16,0.003983919508755207,0.7880275845527649,-0.016189171001315117,1491.0,-0.003141592653589793,23.394679999999997,5.0,-9.790204048156738,0.0,2.7328365427727213,1500.0,0.0,51.459550099999994,0.0,23.374909,1417.0,0.006443521473556757,0.43469882011413574,18672.060791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06492624817418906,0.0,1.0,-2.7909485999999997,-0.0013962634015954637,-0.48513495922088623,-14.0,1.1164772510528564,1500.0,0.0,-3.0,0.0,214.0,1603.0,0.0,,,,,,,
3.899810000000002,0.0,0.0,1568.0,15.0,0.0,0.0013962634015954637,-0.15,0.0038562107365578413,-0.5581045150756836,-0.06423727422952652,1490.0,-0.003141592653589793,23.494698,5.0,-9.73764705657959,0.0,2.732138411071923,1501.0,0.0,51.4595504,0.0,23.455119,1417.0,-0.014233340509235859,0.43826478719711304,18672.060791015625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.06492624817418906,0.0,1.0,-2.7909481,-0.0013962634015954637,-0.4025588035583496,-14.0,1.1217926740646362,1500.0,0.0,-3.0,0.0020943951023931952,214.0,1603.0,0.0,,,,,,,
3.9997480000000003,0.0,0.0,1568.0,15.0,0.0,0.0013962634015954637,-0.15,0.006736266892403364,0.6746048927307129,-0.023198183625936508,1490.0,-0.0029670597283903604,23.594635999999998,5.0,-9.784578323364258,0.0,2.731614812296325,1500.0,0.0,51.4595504,0.0,23.575174999999998,1417.0,0.005657798610627651,0.4423648416996002,20997.375,402.0,0.0,1001.0,5.0,0.0,0.0,1501.0,0.0,0.06492624817418906,0.0,1.0,-2.7909481,-0.0013962634015954637,-0.5419060587882996,-14.0,1.136724829673767,1500.0,0.0,-3.0,0.0005235987755982988,214.0,1603.0,0.0,,,,,,,
4.099765000000001,0.0,0.0,1568.0,17.0,0.0,0.0015707963267948964,-0.07,0.005567849148064852,-0.4639521539211273,-0.06423399597406387,1491.0,-0.0029670597283903604,23.694653,5.0,-9.745832443237305,0.0,2.7309166805955276,1500.0,0.0,51.4595506,0.0,23.655082,1417.0,-0.012251678854227066,0.44527751207351685,20990.02978515625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0651007810993885,0.0,1.0,-2.7909481,-0.0013962634015954637,-0.43352484703063965,-14.0,1.140212059020996,1500.0,0.0,-3.0,0.0020943951023931952,214.0,1603.0,0.0,,,,,,,
4.199782000000003,0.0,0.0,1568.0,17.0,0.0,0.0015707963267948964,-0.07,0.007794057950377464,0.5732362866401672,-0.028094103559851646,1491.0,-0.0029670597283903604,23.79467,5.0,-9.77497673034668,0.0,2.730393081819929,1500.0,0.0,51.4595506,0.0,23.774886,1417.0,0.004514922853559256,0.44995248317718506,20990.02978515625,402.0,0.0,1000.0,5.0,0.0,0.0,1500.0,0.0,0.0651007810993885,0.0,1.0,-2.7909481,-0.0013962634015954637,-0.4954569935798645,-14.0,1.1316206455230713,1500.0,0.0,-3.0,0.0006981317007977319,214.0,1603.0,0.0,,,,,,,
